season,week,home_team,home_id,home_conference,home_points,home_pregame_elo,home_postgame_elo,away_team,away_id,away_conference,away_points,away_pregame_elo,away_postgame_elo,conference_game,margin
2017,1,Florida A&M,50,MEAC,29,,,Texas Southern,2640,SWAC,7,,,0,22
2017,1,Colorado State,36,Mountain West,58,1546.0,1613.0,Oregon State,204,Pac-12,27,1413.0,1346.0,0,31
2017,1,BYU,252,FBS Independents,20,,,Portland State,2502,Big Sky,6,,,0,14
2017,1,Massachusetts,113,FBS Independents,35,1230.0,1228.0,Hawai'i,62,Mountain West,38,1274.0,1276.0,0,-3
2017,1,Jacksonville State,55,OVC,27,,,Chattanooga,236,Southern,13,,,0,14
2017,1,Cal Poly,13,Big Sky,14,,,Colgate,2142,Patriot,20,,,0,-6
2017,1,San José State,23,Mountain West,22,1267.0,1254.0,South Florida,58,American Athletic,42,1627.0,1640.0,0,-20
2017,1,Rice,242,Conference USA,7,1239.0,1136.0,Stanford,24,Pac-12,62,1667.0,1770.0,0,-55
2017,1,Wagner,2681,NEC,37,,,St. Anselm,2830,Northeast 10,7,,,0,30
2017,1,Morehead State,2413,Pioneer,56,,,Kentucky Christian,3077,,14,,,0,42
2017,1,UCF,2116,American Athletic,61,1446.0,1552.0,Florida International,2229,Conference USA,17,1272.0,1166.0,0,44
2017,1,Wake Forest,154,ACC,51,,,Presbyterian,2506,Big South,7,,,0,44
2017,1,New Hampshire,160,CAA,24,,,Maine,311,CAA,23,,,1,1
2017,1,Minnesota,135,Big Ten,17,1601.0,1593.0,Buffalo,2084,Mid-American,7,1220.0,1228.0,0,10
2017,1,Central Michigan,2117,Mid-American,30,,,Rhode Island,227,CAA,27,,,0,3
2017,1,Toledo,2649,Mid-American,47,,,Elon,2210,CAA,13,,,0,34
2017,1,Georgia State,2247,Sun Belt,10,,,Tennessee State,2634,OVC,17,,,0,-7
2017,1,Cincinnati,2132,American Athletic,26,,,Austin Peay,2046,OVC,14,,,0,12
2017,1,Murray State,93,OVC,67,,,Kentucky Wesleyan,2316,Great Midwest Athletic,7,,,0,60
2017,1,Campbell,2097,Pioneer,70,,,Methodist,291,USA South,0,,,0,70
2017,1,Mercer,2382,Southern,48,,,Jacksonville,294,Pioneer,7,,,0,41
2017,1,UT Martin,2630,OVC,36,,,Clarion,2134,Pennsylvania State Athletic,0,,,0,36
2017,1,Indiana State,282,MVFC,20,,,Eastern Illinois,2197,OVC,22,,,0,-2
2017,1,Samford,2535,Southern,28,,,Kennesaw State,338,Big South,23,,,0,5
2017,1,Delaware,48,CAA,22,,,Delaware State,2169,MEAC,3,,,0,19
2017,1,Tennessee Tech,2635,OVC,14,,,Western Illinois,2710,MVFC,41,,,0,-27
2017,1,Oklahoma State,197,Big 12,59,1727.0,1817.0,Tulsa,202,American Athletic,24,1665.0,1575.0,0,35
2017,1,Utah,254,Pac-12,37,,,North Dakota,155,Big Sky,16,,,0,21
2017,1,UConn,41,American Athletic,27,,,Holy Cross,107,Patriot,20,,,0,7
2017,1,Indiana,84,Big Ten,21,1511.0,1487.0,Ohio State,194,Big Ten,49,1966.0,1990.0,1,-28
2017,1,Arkansas,8,SEC,49,,,Florida A&M,50,MEAC,7,,,0,42
2017,1,Nicholls,2447,Southland,37,,,McNeese,2377,Southland,35,,,1,2
2017,1,South Dakota State,2571,MVFC,51,,,Duquesne,2184,NEC,13,,,0,38
2017,1,Idaho State,304,Big Sky,37,,,Western Oregon,2848,Great Northwest,6,,,0,31
2017,1,Idaho,70,Sun Belt,28,,,Sacramento State,16,Big Sky,6,,,0,22
2017,1,Memphis,235,American Athletic,37,1638.0,1622.0,UL Monroe,2433,Sun Belt,29,1142.0,1158.0,0,8
2017,1,Arizona State,9,Pac-12,37,1411.0,1408.0,New Mexico State,166,Sun Belt,31,1193.0,1196.0,0,6
2017,1,Army,349,FBS Independents,64,,,Fordham,2230,Patriot,6,,,0,58
2017,1,Eastern Michigan,2199,Mid-American,24,1305.0,1332.0,Charlotte,2429,Conference USA,7,1193.0,1166.0,0,17
