game_id,season,week,neutral_site,conference_game,attendance,home_team,home_team_id,home_conference,home_points,away_team,away_team_id,away_conference,away_points
322432309,2012,1,False,False,15121.0,Kent State,2309,Mid-American,41,Towson,119,CAA,21
322432710,2012,1,False,False,,Western Illinois,2710,MVFC,23,Butler,2086,Pioneer,15
322432117,2012,1,False,False,15250.0,Central Michigan,2117,Mid-American,38,Southeast Missouri State,2546,OVC,27
322430238,2012,1,False,True,38393.0,Vanderbilt,238,SEC,13,South Carolina,2579,SEC,17
322432006,2012,1,False,False,12616.0,Akron,2006,Mid-American,14,UCF,2116,Conference USA,56
322432050,2012,1,False,True,12725.0,Ball State,2050,Mid-American,37,Eastern Michigan,2199,Mid-American,26
322432097,2012,1,False,False,,Campbell,2097,Pioneer,20,Shorter,2560,,31
322432413,2012,1,False,False,,Morehead State,2413,Pioneer,55,Southern Virginia,2896,,0
322432230,2012,1,True,False,,Fordham,2230,Patriot,55,Lock Haven University,209,,0
322430254,2012,1,False,False,45273.0,Utah,254,Pac-12,41,Northern Colorado,2458,Big Sky,0
322430107,2012,1,False,False,,Holy Cross,107,Patriot,17,New Hampshire,160,CAA,38
322432197,2012,1,False,False,,Eastern Illinois,2197,OVC,49,Southern Illinois,79,MVFC,28
322432247,2012,1,True,False,,Georgia State,2247,CAA,6,South Carolina State,2569,MEAC,33
322430041,2012,1,False,False,35270.0,UConn,41,Big East,37,Massachusetts,113,Mid-American,0
322432393,2012,1,False,False,18690.0,Middle Tennessee,2393,Sun Belt,21,McNeese,2377,Southland,27
322430242,2012,1,False,False,23105.0,Rice,242,Conference USA,24,UCLA,26,Pac-12,49
322430166,2012,1,False,False,12118.0,New Mexico State,166,Western Athletic,49,Sacramento State,16,Big Sky,19
322430328,2012,1,False,False,17009.0,Utah State,328,Western Athletic,34,Southern Utah,253,Big Sky,3
322432635,2012,1,False,False,,Tennessee Tech,2635,OVC,41,Hampton,2261,MEAC,31
322432717,2012,1,False,False,,Western Carolina,2717,Southern,42,Mars Hill,2369,,14
322432181,2012,1,False,False,,Drake,2181,Pioneer,28,Des Moines,2254,,8
322432674,2012,1,False,False,,Valparaiso,2674,Pioneer,34,St. Joseph's (IN),2601,,36
322430070,2012,1,False,False,11136.0,Idaho,70,Western Athletic,3,Eastern Washington,331,Big Sky,20
322430252,2012,1,False,False,57045.0,BYU,252,FBS Independents,30,Washington State,265,Pac-12,6
322430009,2012,1,False,False,48658.0,Arizona State,9,Pac-12,63,Northern Arizona,2464,Big Sky,6
322432439,2012,1,False,False,16013.0,UNLV,2439,Mountain West,27,Minnesota,135,Big Ten,30
322442617,2012,1,False,False,,Stephen F. Austin,2617,Southland,49,Southwestern Oklahoma State,2927,,14
322440218,2012,1,False,False,32709.0,Temple,218,Big East,41,Villanova,222,CAA,10
322442633,2012,1,True,False,55529.0,Tennessee,2633,SEC,35,NC State,152,ACC,21
322442226,2012,1,False,False,14510.0,Florida Atlantic,2226,Sun Belt,7,Wagner,2681,NEC,3
322440127,2012,1,False,False,78709.0,Michigan State,127,Big Ten,17,Boise State,68,Mountain West,13
322440024,2012,1,False,False,40577.0,Stanford,24,Pac-12,20,San José State,23,Western Athletic,17
322452426,2012,1,True,False,48820.0,Navy,2426,FBS Independents,10,Notre Dame,87,FBS Independents,50
322450151,2012,1,False,False,49023.0,East Carolina,151,Conference USA,35,App State,2026,Southern,13
322450277,2012,1,False,False,59120.0,West Virginia,277,Big 12,69,Marshall,276,Conference USA,34
322450183,2012,1,False,False,37830.0,Syracuse,183,Big East,41,Northwestern,77,Big Ten,42
322450194,2012,1,False,False,105039.0,Ohio State,194,Big Ten,56,Miami (OH),193,Mid-American,10
322450213,2012,1,False,False,97186.0,Penn State,213,Big Ten,14,Ohio,195,Mid-American,24
322450061,2012,1,False,False,92446.0,Georgia,61,SEC,45,Buffalo,2084,Mid-American,23
322450356,2012,1,False,False,43441.0,Illinois,356,Big Ten,24,Western Michigan,2711,Mid-American,7
322450005,2012,1,False,False,28612.0,UAB,5,Conference USA,29,Troy,2653,Sun Belt,39
322450153,2012,1,False,False,50500.0,North Carolina,153,ACC,62,Elon,2210,Southern,0
322452329,2012,1,False,False,,Lehigh,2329,Patriot,27,Monmouth,2405,NEC,17
322452415,2012,1,False,False,,Morgan State,2415,MEAC,30,Sacred Heart,2529,NEC,27
322452005,2012,1,False,False,35282.0,Air Force,2005,Mountain West,49,Idaho State,304,Big Sky,21
322452287,2012,1,False,False,,Illinois State,2287,MVFC,56,Dayton,2168,Pioneer,14
322452169,2012,1,False,False,,Delaware State,2169,MEAC,17,VMI,2678,Big South,10
322450006,2012,1,False,False,17144.0,South Alabama,6,Sun Belt,31,UTSA,2636,Western Athletic,33
322450258,2012,1,False,False,50081.0,Virginia,258,ACC,43,Richmond,257,CAA,19
322450025,2012,1,False,False,63186.0,California,25,Pac-12,24,Nevada,2440,Mountain West,31
322452803,2012,1,False,False,,Bryant,2803,NEC,10,Marist,2368,Pioneer,35
322450120,2012,1,False,False,31321.0,Maryland,120,ACC,7,William & Mary,2729,CAA,6
322450275,2012,1,False,False,79568.0,Wisconsin,275,Big Ten,26,Northern Iowa,2460,MVFC,21
322452509,2012,1,False,False,40572.0,Purdue,2509,Big Ten,48,Eastern Kentucky,2198,OVC,6
322452459,2012,1,True,False,52117.0,Northern Illinois,2459,Mid-American,17,Iowa,2294,Big Ten,18
322450103,2012,1,False,True,39262.0,Boston College,103,ACC,32,Miami,2390,ACC,41
322450066,2012,1,False,False,54931.0,Iowa State,66,Big 12,38,Tulsa,202,Conference USA,23
322450057,2012,1,False,False,84704.0,Florida,57,SEC,27,Bowling Green,189,Mid-American,14
322450158,2012,1,False,False,85425.0,Nebraska,158,Big Ten,49,Southern Miss,2572,Conference USA,20
322450047,2012,1,True,False,,Howard,47,MEAC,30,Morehouse College,60,,29
322450149,2012,1,False,False,,Montana,149,Big Sky,35,South Dakota,233,MVFC,24
322450038,2012,1,True,False,58607.0,Colorado,38,Pac-12,17,Colorado State,36,Mountain West,22
322452535,2012,1,False,True,,Samford,2535,Southern,24,Furman,231,Southern,21
322450167,2012,1,False,False,28450.0,New Mexico,167,Mountain West,66,Southern,2582,SWAC,21
322450295,2012,1,False,False,,Old Dominion,295,CAA,57,Duquesne,2184,NEC,23
322452450,2012,1,False,False,,Norfolk State,2450,MEAC,24,Virginia St,330,,0
322450052,2012,1,False,False,70047.0,Florida State,52,ACC,69,Murray State,93,OVC,3
322450324,2012,1,False,False,,Coastal Carolina,324,Big South,29,North Carolina A&T,2448,MEAC,13
322452400,2012,1,False,False,,Mississippi Valley State,2400,SWAC,19,Concordia (AL),3099,,20
322450399,2012,1,True,False,,UAlbany,399,NEC,40,Colgate,2142,Patriot,23
322452029,2012,1,True,False,,Arkansas-Pine Bluff,2029,SWAC,17,Langston University,2324,,14
322452619,2012,1,False,False,,Stony Brook,2619,Big South,49,Central Connecticut,2115,NEC,17
322450256,2012,1,False,False,,James Madison,256,CAA,55,St. Francis (PA),2598,NEC,7
322452428,2012,1,False,False,,North Carolina Central,2428,MEAC,54,Fayetteville State,2220,,31
322452643,2012,1,False,False,,The Citadel,2643,Southern,49,Charleston Southern,2127,Big South,14
