game_id,season,week,neutral_site,conference_game,attendance,home_team,home_team_id,home_conference,home_points,away_team,away_team_id,away_conference,away_points
292390282,2009,1,False,False,,Indiana State,282,MVFC,20,Quincy,2825,,26
292460311,2009,1,False,False,,Maine,311,CAA,34,St. Cloud State,2594,,27
292462309,2009,1,False,False,0.0,Kent State,2309,Mid-American,18,Coastal Carolina,324,Big South,0
292462534,2009,1,False,False,,Sam Houston,2534,Southland,28,Western Illinois,2710,MVFC,35
292462546,2009,1,True,False,,Southeast Missouri State,2546,OVC,72,Quincy,2825,,3
292462630,2009,1,False,False,,UT Martin,2630,OVC,56,Iowa Wesleyan,2295,,0
292460236,2009,1,False,False,,Chattanooga,236,Southern,30,Glenville State,2249,,13
292460152,2009,1,False,False,0.0,NC State,152,ACC,3,South Carolina,2579,SEC,7
292460189,2009,1,False,False,0.0,Bowling Green,189,Mid-American,31,Troy,2653,Sun Belt,14
292460218,2009,1,False,False,0.0,Temple,218,Mid-American,24,Villanova,222,CAA,27
292462050,2009,1,False,False,0.0,Ball State,2050,Mid-American,10,North Texas,249,Sun Belt,20
292460084,2009,1,False,False,0.0,Indiana,84,Big Ten,19,Eastern Kentucky,2198,OVC,13
292460093,2009,1,False,False,,Murray State,93,OVC,66,Kentucky Wesleyan,2316,,10
292460233,2009,1,True,False,,South Dakota,233,Great West,52,William Penn,2912,,0
292462197,2009,1,False,False,,Eastern Illinois,2197,OVC,31,Illinois State,2287,MVFC,6
292460066,2009,1,False,False,0.0,Iowa State,66,Big 12,34,North Dakota State,2449,MVFC,17
292460253,2009,1,False,False,,Southern Utah,253,Great West,36,Utah Tech,3101,,7
292460254,2009,1,False,False,0.0,Utah,254,Mountain West,35,Utah State,328,Western Athletic,17
292460068,2009,1,False,False,0.0,Boise State,68,Western Athletic,19,Oregon,2483,Pac-10,8
292470048,2009,1,False,False,,Delaware,48,CAA,35,West Chester,223,,0
292472655,2009,1,False,True,0.0,Tulane,2655,Conference USA,13,Tulsa,202,Conference USA,37
