game_id,season,week,neutral_site,conference_game,attendance,home_team,home_team_id,home_conference,home_points,away_team,away_team_id,away_conference,away_points
400869090,2016,1,True,False,61247.0,California,25,Pac-12,51,Hawai'i,62,Mountain West,31
400873307,2016,1,False,False,,North Dakota State,2449,MVFC,24,Charleston Southern,2127,Big South,17
400874861,2016,1,False,False,,Wagner,2681,NEC,38,St. Anselm,2830,Northeast 10,16
400869341,2016,1,False,False,0.0,Louisville,97,ACC,70,Charlotte,2429,Conference USA,14
400871414,2016,1,False,False,,Chattanooga,236,Southern,66,Shorter,2560,Gulf South,0
400872827,2016,1,False,False,,Robert Morris,2523,NEC,7,Alderson-Broaddus,2017,Great Midwest Athletic,14
400871391,2016,1,False,False,,Samford,2535,Southern,77,Mars Hill,2369,South Atlantic,7
400869503,2016,1,False,False,29377.0,UConn,41,American Athletic,24,Maine,311,CAA,21
400872860,2016,1,False,False,,Jacksonville State,55,OVC,31,North Alabama,2453,Gulf South,12
400871448,2016,1,False,False,,Tennessee Tech,2635,OVC,7,Wofford,2747,Southern,21
400869502,2016,1,False,False,28520.0,Cincinnati,2132,American Athletic,28,UT Martin,2630,OVC,7
400872706,2016,1,False,False,,Delaware,48,CAA,56,Delaware State,2169,MEAC,14
400869257,2016,1,False,False,16215.0,Central Michigan,2117,Mid-American,49,Presbyterian,2506,Big South,3
400872479,2016,1,False,True,,Central Arkansas,2110,Southland,56,Houston Christian,2277,Southland,13
400871402,2016,1,False,True,,Mercer,2382,Southern,23,The Citadel,2643,Southern,24
400869731,2016,1,False,False,,Stony Brook,2619,CAA,13,North Dakota,155,Big Sky,9
400871388,2016,1,False,False,,Eastern Illinois,2197,OVC,21,Western Illinois,2710,MVFC,38
400869421,2016,1,False,False,24398.0,Wake Forest,154,ACC,7,Tulane,2655,American Athletic,3
400871358,2016,1,False,False,,Missouri State,2623,MVFC,57,Southwestern College,616,,0
400869342,2016,1,False,False,16089.0,Florida International,2229,Conference USA,13,Indiana,84,Big Ten,34
400868977,2016,1,False,False,100074.0,Tennessee,2633,SEC,20,App State,2026,Sun Belt,13
400869422,2016,1,False,False,57774.0,NC State,152,ACC,48,William & Mary,2729,CAA,14
400871389,2016,1,False,False,,Youngstown State,2754,MVFC,45,Duquesne,2184,NEC,10
400868968,2016,1,False,True,30304.0,Vanderbilt,238,SEC,10,South Carolina,2579,SEC,13
400869347,2016,1,False,True,19286.0,Western Kentucky,98,Conference USA,46,Rice,242,Conference USA,14
400869173,2016,1,False,False,23008.0,Utah State,328,Mountain West,45,Weber State,2692,Big Sky,6
400869091,2016,1,False,False,45945.0,Utah,254,Pac-12,24,Southern Utah,253,Big Sky,0
400869092,2016,1,False,False,44582.0,Minnesota,135,Big Ten,30,Oregon State,204,Pac-12,23
400869177,2016,1,False,False,20221.0,New Mexico,167,Mountain West,48,South Dakota,233,MVFC,21
400869725,2016,1,False,False,0.0,Idaho,70,Sun Belt,20,Montana State,147,Big Sky,17
400869174,2016,1,True,False,18575.0,UNLV,2439,Mountain West,63,Jackson State,2296,SWAC,13
400872820,2016,1,False,False,,Central Connecticut,2115,NEC,10,Lafayette,322,Patriot,24
400869263,2016,1,False,False,14221.0,Eastern Michigan,2199,Mid-American,61,Mississippi Valley State,2400,SWAC,14
400868910,2016,1,False,False,34005.0,Temple,218,American Athletic,13,Army,349,FBS Independents,28
400869259,2016,1,False,False,18657.0,Buffalo,2084,Mid-American,16,UAlbany,399,CAA,22
400869423,2016,1,False,False,31336.0,Syracuse,183,ACC,33,Colgate,2142,Patriot,7
400869651,2016,1,False,False,74516.0,Michigan State,127,Big Ten,28,Furman,231,Southern,13
400869258,2016,1,False,False,12233.0,Georgia State,2247,Sun Belt,21,Ball State,2050,Mid-American,31
400868876,2016,1,False,False,44849.0,Baylor,239,Big 12,55,Northwestern State,2466,Southland,7
400869093,2016,1,True,False,69850.0,Colorado,38,Pac-12,44,Colorado State,36,Mountain West,7
400869265,2016,1,False,False,26182.0,Arkansas State,2032,Sun Belt,10,Toledo,2649,Mid-American,31
