game_id,season,week,neutral_site,conference_game,attendance,home_team,home_team_id,home_conference,home_points,away_team,away_team_id,away_conference,away_points
401282714,2021,1,False,True,41064.0,Illinois,356,Big Ten,30,Nebraska,158,Big Ten,22
401286187,2021,1,False,False,26043.0,Fresno State,278,Mountain West,45,UConn,41,FBS Independents,0
401329133,2021,1,True,True,,Central State (OH),2119,SIAC,6,Kentucky State,2310,SIAC,20
401309833,2021,1,False,False,32982.0,UCLA,26,Pac-12,44,Hawai'i,62,Mountain West,10
401328337,2021,1,False,False,,Indiana State,282,MVFC,26,Eastern Illinois,2197,OVC,21
401327539,2021,1,True,False,,North Carolina Central,2428,MEAC,23,Alcorn State,2016,SWAC,14
401282049,2021,1,False,False,19034.0,New Mexico State,166,FBS Independents,3,UTEP,2638,Conference USA,30
401310693,2021,1,False,False,16204.0,San José State,23,Mountain West,45,Southern Utah,253,Big Sky,14
401282050,2021,1,True,False,9122.0,Jacksonville State,55,AWC,0,UAB,5,Conference USA,31
401328204,2021,1,False,True,,Stony Brook,2619,CAA,21,New Hampshire,160,CAA,27
401328215,2021,1,False,False,,Wingate,351,South Atlantic,30,Shaw,2551,CIAA,7
401328989,2021,1,False,False,,Wayne State (MI),131,GLIAC,21,Slippery Rock,215,Pennsylvania State Athletic,24
401328466,2021,1,False,True,,Ouachita Baptist,2888,Great American,38,Oklahoma Baptist,319,Great American,31
401328605,2021,1,False,False,,Lindenwood,2815,Great Lakes,20,Angelo State,2025,Lone Star,40
401328973,2021,1,False,False,,Northwood (MI),2886,GLIAC,21,Gannon,367,Pennsylvania State Athletic,28
401329015,2021,1,False,False,,Delta State,2170,Gulf South,48,Bethel University Tennessee,2064,,14
401329020,2021,1,False,False,,Mississippi College,2401,Gulf South,0,Albany State GA,2013,SIAC,24
401329056,2021,1,False,False,,Carson-Newman College,2105,South Atlantic,7,West Georgia,2698,Gulf South,45
401337471,2021,1,False,False,,West Liberty,2699,Mountain East,6,Walsh,2682,Great Midwest Athletic,27
401334787,2021,1,False,False,,Fairmont State,2986,Mountain East,14,PennWest California,2858,Pennsylvania State Athletic,23
401334786,2021,1,False,True,,Wayne State (NE),2844,Northern Sun,34,University of Mary,559,Northern Sun,27
401329270,2021,1,False,False,,Seton Hill,611,Pennsylvania State Athletic,16,Wheeling,112335,Mountain East,14
401334756,2021,1,False,False,,Kentucky Wesleyan,2316,Great Midwest Athletic,13,Frostburg State,341,Mountain East,20
401329689,2021,1,False,True,,Upper Iowa University,389,Northern Sun,14,Minnesota Duluth,134,Northern Sun,41
401329651,2021,1,False,False,,Mars Hill,2369,South Atlantic,24,Chowan,2804,CIAA,30
401329503,2021,1,False,True,,Sioux Falls,2894,Northern Sun,16,Bemidji State,132,Northern Sun,24
401329491,2021,1,False,True,,Minnesota State Mankato,2364,Northern Sun,40,Northern State,425,Northern Sun,34
401329443,2021,1,False,True,,Lincoln (MO),2876,Mid America,12,Washburn,2687,Mid America,76
401332315,2021,1,False,False,,Drake,2181,Pioneer,45,West Virginia Wesleyan,455,Mountain East,3
401329357,2021,1,False,False,,Ohio Dominican,2477,Great Midwest Athletic,30,Shepherd,2974,Pennsylvania State Athletic,35
401328545,2021,1,False,False,16236.0,Coastal Carolina,324,Sun Belt,52,The Citadel,2643,Southern,14
401309540,2021,1,False,False,13149.0,Ball State,2050,Mid-American,31,Western Illinois,2710,MVFC,21
401328175,2021,1,False,True,,Maine,311,CAA,24,Delaware,48,CAA,34
401329425,2021,1,False,False,,Millersville,210,Pennsylvania State Athletic,9,American International,2022,Northeast 10,14
401300995,2021,1,False,False,43928.0,UCF,2116,American Athletic,36,Boise State,68,Mountain West,31
401309542,2021,1,False,False,17521.0,Buffalo,2084,Mid-American,69,Wagner,2681,NEC,7
401328388,2021,1,False,False,,Youngstown State,2754,MVFC,44,Incarnate Word,2916,Southland,41
401328458,2021,1,False,False,,Samford,2535,Southern,52,Tennessee Tech,2635,OVC,14
401357797,2021,1,False,False,,Mercer,2382,Southern,69,Point University,3179,,0
401328276,2021,1,False,True,,Arkansas Tech,2033,Great American,20,Southeastern Oklahoma State,199,Great American,38
401328309,2021,1,False,True,,Arkansas-Monticello,2028,Great American,30,Southern Nazarene,200,Great American,23
401328397,2021,1,False,True,,Southwestern Oklahoma State,2927,Great American,13,Henderson State,2271,Great American,31
401328432,2021,1,False,True,,Northwestern Oklahoma State,2823,Great American,13,Southern Arkansas,2568,Great American,32
401329660,2021,1,False,False,,East Stroudsburg University,2188,Pennsylvania State Athletic,35,Pace,2487,Northeast 10,14
401309834,2021,1,False,False,51511.0,Utah,254,Pac-12,40,Weber State,2692,Big Sky,17
401328383,2021,1,False,False,,Southeast Missouri State,2546,OVC,21,Southern Illinois,79,MVFC,47
401328768,2021,1,False,False,,Ferris State,2222,GLIAC,54,Findlay,2224,Great Midwest Athletic,14
401328404,2021,1,False,False,,Chattanooga,236,Southern,20,Austin Peay,2046,OVC,30
401282607,2021,1,False,False,52633.0,NC State,152,ACC,45,South Florida,58,American Athletic,0
401300993,2021,1,False,False,36752.0,App State,2026,Sun Belt,33,East Carolina,151,American Athletic,19
401300994,2021,1,False,False,15085.0,Tulsa,202,American Athletic,17,UC Davis,302,Big Sky,19
401282180,2021,1,False,False,16236.0,Western Kentucky,98,Conference USA,59,UT Martin,2630,OVC,21
401282789,2021,1,False,True,50805.0,Minnesota,135,Big Ten,31,Ohio State,194,Big Ten,45
