season,seasonType,week,poll,rank,team,conference,points
2024,regular,1,AFCA Division III Coaches Poll,18,Endicott College,Commonwealth Coast,356
2024,regular,1,AFCA Division III Coaches Poll,19,Ithaca College,Liberty League,294
2024,regular,1,AFCA Division III Coaches Poll,20,John Carroll University,Ohio,287
2024,regular,1,AFCA Division III Coaches Poll,21,Muhlenberg,Centennial,248
2024,regular,1,AFCA Division III Coaches Poll,22,Linfield College,Northwest,228
2024,regular,1,AFCA Division III Coaches Poll,23,Carnegie Mellon,Presidents',190
2024,regular,1,AFCA Division III Coaches Poll,24,Berry College,Southern Athletic,177
2024,regular,1,AFCA Division III Coaches Poll,25,Whitworth,Northwest,155
2024,regular,1,AP Top 25,1,Georgia,SEC,1532
2024,regular,1,AP Top 25,2,Ohio State,Big Ten,1490
2024,regular,1,AP Top 25,3,Oregon,Big Ten,1403
2024,regular,1,AP Top 25,4,Texas,SEC,1386
2024,regular,1,AP Top 25,5,Alabama,SEC,1260
2024,regular,1,AP Top 25,6,Ole Miss,SEC,1189
2024,regular,1,AP Top 25,7,Notre Dame,FBS Independents,1122
2024,regular,1,AP Top 25,8,Penn State,Big Ten,1060
2024,regular,1,AP Top 25,9,Michigan,Big Ten,995
2024,regular,1,AP Top 25,10,Florida State,ACC,971
2024,regular,1,AP Top 25,11,Missouri,SEC,927
2024,regular,1,AP Top 25,12,Utah,Big 12,887
2024,regular,1,AP Top 25,13,LSU,SEC,804
2024,regular,1,AP Top 25,14,Clemson,ACC,689
2024,regular,1,AP Top 25,15,Tennessee,SEC,629
2024,regular,1,AP Top 25,16,Oklahoma,SEC,566
2024,regular,1,AP Top 25,17,Oklahoma State,Big 12,538
2024,regular,1,AP Top 25,18,Kansas State,Big 12,526
2024,regular,1,AP Top 25,19,Miami,ACC,492
2024,regular,1,AP Top 25,20,Texas A&M,SEC,292
2024,regular,1,AP Top 25,21,Arizona,Big 12,237
2024,regular,1,AP Top 25,22,Kansas,Big 12,231
2024,regular,1,AP Top 25,23,USC,Big Ten,172
2024,regular,1,AP Top 25,24,NC State,ACC,171
2024,regular,1,AP Top 25,25,Iowa,Big Ten,140
2024,regular,1,Coaches Poll,1,Georgia,SEC,1364
2024,regular,1,Coaches Poll,2,Ohio State,Big Ten,1302
2024,regular,1,Coaches Poll,3,Oregon,Big Ten,1228
2024,regular,1,Coaches Poll,4,Texas,SEC,1223
2024,regular,1,Coaches Poll,5,Alabama,SEC,1077
2024,regular,1,Coaches Poll,6,Ole Miss,SEC,1019
2024,regular,1,Coaches Poll,7,Notre Dame,FBS Independents,969
2024,regular,1,Coaches Poll,8,Michigan,Big Ten,944
2024,regular,1,Coaches Poll,9,Penn State,Big Ten,889
2024,regular,1,Coaches Poll,10,Florida State,ACC,867
2024,regular,1,Coaches Poll,11,Missouri,SEC,808
2024,regular,1,Coaches Poll,12,LSU,SEC,742
2024,regular,1,Coaches Poll,13,Utah,Big 12,665
2024,regular,1,Coaches Poll,14,Clemson,ACC,657
2024,regular,1,Coaches Poll,15,Tennessee,SEC,621
2024,regular,1,Coaches Poll,16,Oklahoma,SEC,609
2024,regular,1,Coaches Poll,17,Kansas State,Big 12,416
2024,regular,1,Coaches Poll,18,Oklahoma State,Big 12,359
2024,regular,1,Coaches Poll,19,Miami,ACC,292
2024,regular,1,Coaches Poll,20,Texas A&M,SEC,273
2024,regular,1,Coaches Poll,21,Arizona,Big 12,230
2024,regular,1,Coaches Poll,22,NC State,ACC,216
2024,regular,1,Coaches Poll,23,USC,Big Ten,199
2024,regular,1,Coaches Poll,24,Kansas,Big 12,186
2024,regular,1,Coaches Poll,25,Iowa,Big Ten,148
2024,regular,1,FCS Coaches Poll,1,South Dakota State,MVFC,649
2024,regular,1,FCS Coaches Poll,2,North Dakota State,MVFC,614
2024,regular,1,FCS Coaches Poll,3,Montana,Big Sky,576
2024,regular,1,FCS Coaches Poll,4,Montana State,Big Sky,518
2024,regular,1,FCS Coaches Poll,5,South Dakota,MVFC,512
2024,regular,1,FCS Coaches Poll,6,Villanova,CAA,502
2024,regular,1,FCS Coaches Poll,7,Idaho,Big Sky,473
2024,regular,1,FCS Coaches Poll,8,Chattanooga,Southern,403
2024,regular,1,FCS Coaches Poll,9,Furman,Southern,392
2024,regular,1,FCS Coaches Poll,10,Sacramento State,Big Sky,382
2024,regular,1,FCS Coaches Poll,11,Southern Illinois,MVFC,370
2024,regular,1,FCS Coaches Poll,12,Richmond,CAA,353
2024,regular,1,FCS Coaches Poll,13,Central Arkansas,UAC,339
2024,regular,1,FCS Coaches Poll,14,UAlbany,CAA,275
2024,regular,1,FCS Coaches Poll,15,Incarnate Word,Southland,259
2024,regular,1,FCS Coaches Poll,16,William & Mary,CAA,196
2024,regular,1,FCS Coaches Poll,17,UC Davis,Big Sky,164
2024,regular,1,FCS Coaches Poll,18,Lafayette,Patriot,157
2024,regular,1,FCS Coaches Poll,19,Western Carolina,Southern,144
2024,regular,1,FCS Coaches Poll,20,Illinois State,MVFC,143
2024,regular,1,FCS Coaches Poll,21,Tarleton State,UAC,137
2024,regular,1,FCS Coaches Poll,22,North Dakota,MVFC,131
2024,regular,1,FCS Coaches Poll,23,Youngstown State,MVFC,97
2024,regular,1,FCS Coaches Poll,24,Nicholls,Southland,91
2024,regular,1,FCS Coaches Poll,25,Florida A&M,SWAC,71
2024,regular,2,AP Top 25,1,Georgia,SEC,1545
2024,regular,2,AP Top 25,2,Ohio State,Big Ten,1478
2024,regular,2,AP Top 25,3,Texas,SEC,1418
2024,regular,2,AP Top 25,4,Alabama,SEC,1309
2024,regular,2,AP Top 25,5,Notre Dame,FBS Independents,1240
2024,regular,2,AP Top 25,6,Ole Miss,SEC,1212
2024,regular,2,AP Top 25,7,Oregon,Big Ten,1197
2024,regular,2,AP Top 25,8,Penn State,Big Ten,1146
2024,regular,2,AP Top 25,9,Missouri,SEC,968
2024,regular,2,AP Top 25,10,Michigan,Big Ten,935
2024,regular,2,AP Top 25,11,Utah,Big 12,897
2024,regular,2,AP Top 25,12,Miami,ACC,893
2024,regular,2,AP Top 25,13,USC,Big Ten,811
2024,regular,2,AP Top 25,14,Tennessee,SEC,784
2024,regular,2,AP Top 25,15,Oklahoma,SEC,703
2024,regular,2,AP Top 25,16,Oklahoma State,Big 12,610
2024,regular,2,AP Top 25,17,Kansas State,Big 12,607
2024,regular,2,AP Top 25,18,LSU,SEC,410
2024,regular,2,AP Top 25,19,Kansas,Big 12,349
2024,regular,2,AP Top 25,20,Arizona,Big 12,339
2024,regular,2,AP Top 25,21,Iowa,Big Ten,294
2024,regular,2,AP Top 25,22,Louisville,ACC,188
2024,regular,2,AP Top 25,23,Georgia Tech,ACC,161
2024,regular,2,AP Top 25,24,NC State,ACC,142
2024,regular,2,AP Top 25,25,Clemson,ACC,134
2024,regular,2,Coaches Poll,1,Georgia,SEC,1371
2024,regular,2,Coaches Poll,2,Ohio State,Big Ten,1316
2024,regular,2,Coaches Poll,3,Texas,SEC,1245
2024,regular,2,Coaches Poll,4,Alabama,SEC,1172
2024,regular,2,Coaches Poll,5,Ole Miss,SEC,1081
2024,regular,2,Coaches Poll,6,Oregon,Big Ten,1080
2024,regular,2,Coaches Poll,7,Notre Dame,FBS Independents,1079
2024,regular,2,Coaches Poll,8,Penn State,Big Ten,987
2024,regular,2,Coaches Poll,9,Michigan,Big Ten,919
2024,regular,2,Coaches Poll,10,Missouri,SEC,848
2024,regular,2,Coaches Poll,11,Utah,Big 12,779
2024,regular,2,Coaches Poll,12,Tennessee,SEC,753
2024,regular,2,Coaches Poll,13,Oklahoma,SEC,705
2024,regular,2,Coaches Poll,14,USC,Big Ten,655
2024,regular,2,Coaches Poll,15,Miami,ACC,650
2024,regular,2,Coaches Poll,16,Kansas State,Big 12,537
2024,regular,2,Coaches Poll,17,Oklahoma State,Big 12,499
2024,regular,2,Coaches Poll,18,Arizona,Big 12,348
2024,regular,2,Coaches Poll,19,LSU,SEC,341
2024,regular,2,Coaches Poll,20,Kansas,Big 12,295
2024,regular,2,Coaches Poll,21,Iowa,Big Ten,260
2024,regular,2,Coaches Poll,22,Clemson,ACC,223
2024,regular,2,Coaches Poll,23,NC State,ACC,154
2024,regular,2,Coaches Poll,24,Louisville,ACC,101
2024,regular,2,Coaches Poll,25,Washington,Big Ten,95
2024,regular,2,FCS Coaches Poll,1,South Dakota State,MVFC,630
2024,regular,2,FCS Coaches Poll,2,North Dakota State,MVFC,624
2024,regular,2,FCS Coaches Poll,3,Montana State,Big Sky,589
2024,regular,2,FCS Coaches Poll,4,Montana,Big Sky,572
2024,regular,2,FCS Coaches Poll,5,Villanova,CAA,527
2024,regular,2,FCS Coaches Poll,6,South Dakota,MVFC,493
2024,regular,2,FCS Coaches Poll,7,Idaho,Big Sky,489
2024,regular,2,FCS Coaches Poll,8,Sacramento State,Big Sky,397
2024,regular,2,FCS Coaches Poll,9,Central Arkansas,UAC,359
2024,regular,2,FCS Coaches Poll,10,Chattanooga,Southern,342
2024,regular,2,FCS Coaches Poll,11,Incarnate Word,Southland,340
2024,regular,2,FCS Coaches Poll,12,Southern Illinois,MVFC,331
2024,regular,2,FCS Coaches Poll,13,UAlbany,CAA,302
2024,regular,2,FCS Coaches Poll,14,William & Mary,CAA,300
2024,regular,2,FCS Coaches Poll,15,Richmond,CAA,289
2024,regular,2,FCS Coaches Poll,16,Furman,Southern,270
2024,regular,2,FCS Coaches Poll,17,Western Carolina,Southern,221
2024,regular,2,FCS Coaches Poll,18,UC Davis,Big Sky,197
2024,regular,2,FCS Coaches Poll,19,Lafayette,Patriot,156
2024,regular,2,FCS Coaches Poll,20,North Dakota,MVFC,152
2024,regular,2,FCS Coaches Poll,21,Tarleton State,UAC,109
2024,regular,2,FCS Coaches Poll,22,Illinois State,MVFC,95
2024,regular,2,FCS Coaches Poll,23,Youngstown State,MVFC,88
2024,regular,2,FCS Coaches Poll,24,Florida A&M,SWAC,82
2024,regular,2,FCS Coaches Poll,25,Nicholls,Southland,74
2024,regular,3,AFCA Division II Coaches Poll,1,Harding University,Great American,723
2024,regular,3,AFCA Division II Coaches Poll,2,Central Missouri,Mid America,690
2024,regular,3,AFCA Division II Coaches Poll,3,Grand Valley State University,GLIAC,650
2024,regular,3,AFCA Division II Coaches Poll,4,Pittsburg St,Mid America,623
2024,regular,3,AFCA Division II Coaches Poll,5,Colorado School Of Mines,Rocky Mountain,599
2024,regular,3,AFCA Division II Coaches Poll,6,Valdosta State,Gulf South,567
2024,regular,3,AFCA Division II Coaches Poll,7,Ferris State,GLIAC,546
2024,regular,3,AFCA Division II Coaches Poll,8,Lenoir-Rhyne,South Atlantic,491
2024,regular,3,AFCA Division II Coaches Poll,9,Kutztown University,Pennsylvania State Athletic,468
2024,regular,3,AFCA Division II Coaches Poll,10,Slippery Rock,Pennsylvania State Athletic,445
2024,regular,3,AFCA Division II Coaches Poll,11,Minnesota State Mankato,Northern Sun,415
2024,regular,3,AFCA Division II Coaches Poll,12,West Florida,Gulf South,410
2024,regular,3,AFCA Division II Coaches Poll,13,Central Washington,Lone Star,333
2024,regular,3,AFCA Division II Coaches Poll,14,Augustana University (SD),Northern Sun,318
2024,regular,3,AFCA Division II Coaches Poll,15,Western Colorado,Rocky Mountain,304
2024,regular,3,AFCA Division II Coaches Poll,16,Indianapolis,Great Lakes,298
2024,regular,3,AFCA Division II Coaches Poll,17,Delta State,Gulf South,288
2024,regular,3,AFCA Division II Coaches Poll,18,Ouachita Baptist,Great American,228
2024,regular,3,AFCA Division II Coaches Poll,19,Minnesota Duluth,Northern Sun,225
2024,regular,3,AFCA Division II Coaches Poll,20,University Of Charleston (WV),Mountain East,131
2024,regular,3,AFCA Division II Coaches Poll,21,Emporia State University,Mid America,112
2024,regular,3,AFCA Division II Coaches Poll,22,CSU Pueblo,Rocky Mountain,94
2024,regular,3,AFCA Division II Coaches Poll,23,Virginia Union,CIAA,84
2024,regular,3,AFCA Division II Coaches Poll,24,Henderson State,Great American,73
2024,regular,3,AFCA Division II Coaches Poll,25,Fort Hays State,Mid America,70
2024,regular,3,AFCA Division III Coaches Poll,1,North Central College,CCIW,1227
2024,regular,3,AFCA Division III Coaches Poll,2,Cortland,Empire 8,1201
2024,regular,3,AFCA Division III Coaches Poll,3,Wisconsin-Whitewater,Wisconsin,1140
2024,regular,3,AFCA Division III Coaches Poll,4,University of Mount Union,Ohio,1058
2024,regular,3,AFCA Division III Coaches Poll,5,Wisconsin-Lacrosse,Wisconsin,1023
2024,regular,3,AFCA Division III Coaches Poll,6,Wartburg,American Rivers,991
2024,regular,3,AFCA Division III Coaches Poll,7,Johns Hopkins University,Centennial,918
2024,regular,3,AFCA Division III Coaches Poll,8,Randolph-Macon,Old Dominion,854
2024,regular,3,AFCA Division III Coaches Poll,9,Grove City College,Presidents',780
2024,regular,3,AFCA Division III Coaches Poll,10,Wisconsin-River Falls,Wisconsin,729
2024,regular,3,AFCA Division III Coaches Poll,11,Susquehanna,Landmark Conference,725
2024,regular,3,AFCA Division III Coaches Poll,12,Saint John's (MN),Minnesota,705
2024,regular,3,AFCA Division III Coaches Poll,13,Aurora,NACC,598
2024,regular,3,AFCA Division III Coaches Poll,14,Hardin-Simmons,American Southwest,582
2024,regular,3,AFCA Division III Coaches Poll,15,Endicott College,Commonwealth Coast,439
2024,regular,3,AFCA Division III Coaches Poll,16,Linfield College,Northwest,409
2024,regular,3,AFCA Division III Coaches Poll,16,Alma,Michigan,409
2024,regular,3,AFCA Division III Coaches Poll,18,Wisconsin-Oshkosh,Wisconsin,407
2024,regular,3,AFCA Division III Coaches Poll,19,Muhlenberg,Centennial,405
2024,regular,3,AFCA Division III Coaches Poll,20,Carnegie Mellon,Presidents',334
2024,regular,3,AFCA Division III Coaches Poll,21,Berry College,Southern Athletic,286
2024,regular,3,AFCA Division III Coaches Poll,22,Wheaton,CCIW,246
2024,regular,3,AFCA Division III Coaches Poll,23,Whitworth,Northwest,222
2024,regular,3,AFCA Division III Coaches Poll,24,Ithaca College,Liberty League,118
2024,regular,3,AFCA Division III Coaches Poll,25,Depauw,North Coast,73
2024,regular,3,AP Top 25,1,Georgia,SEC,1566
2024,regular,3,AP Top 25,2,Texas,SEC,1492
2024,regular,3,AP Top 25,3,Ohio State,Big Ten,1476
2024,regular,3,AP Top 25,4,Alabama,SEC,1331
2024,regular,3,AP Top 25,5,Ole Miss,SEC,1323
2024,regular,3,AP Top 25,6,Missouri,SEC,1125
2024,regular,3,AP Top 25,7,Tennessee,SEC,1107
2024,regular,3,AP Top 25,8,Penn State,Big Ten,1090
2024,regular,3,AP Top 25,9,Oregon,Big Ten,1077
2024,regular,3,AP Top 25,10,Miami,ACC,1073
2024,regular,3,AP Top 25,11,USC,Big Ten,1022
2024,regular,3,AP Top 25,12,Utah,Big 12,1010
2024,regular,3,AP Top 25,13,Oklahoma State,Big 12,734
2024,regular,3,AP Top 25,14,Kansas State,Big 12,702
2024,regular,3,AP Top 25,15,Oklahoma,SEC,672
2024,regular,3,AP Top 25,16,LSU,SEC,521
2024,regular,3,AP Top 25,17,Michigan,Big Ten,503
2024,regular,3,AP Top 25,18,Notre Dame,FBS Independents,427
2024,regular,3,AP Top 25,19,Louisville,ACC,383
2024,regular,3,AP Top 25,20,Arizona,Big 12,381
2024,regular,3,AP Top 25,21,Iowa State,Big 12,309
2024,regular,3,AP Top 25,22,Clemson,ACC,292
2024,regular,3,AP Top 25,23,Nebraska,Big Ten,142
2024,regular,3,AP Top 25,24,Boston College,ACC,116
2024,regular,3,AP Top 25,25,Northern Illinois,Mid-American,114
2024,regular,3,Coaches Poll,1,Georgia,SEC,1346
2024,regular,3,Coaches Poll,2,Ohio State,Big Ten,1281
2024,regular,3,Coaches Poll,3,Texas,SEC,1259
2024,regular,3,Coaches Poll,4,Alabama,SEC,1157
2024,regular,3,Coaches Poll,5,Ole Miss,SEC,1136
2024,regular,3,Coaches Poll,6,Oregon,Big Ten,987
2024,regular,3,Coaches Poll,7,Penn State,Big Ten,956
2024,regular,3,Coaches Poll,8,Missouri,SEC,955
2024,regular,3,Coaches Poll,9,Tennessee,SEC,930
2024,regular,3,Coaches Poll,10,Utah,Big 12,871
2024,regular,3,Coaches Poll,11,USC,Big Ten,803
2024,regular,3,Coaches Poll,12,Miami,ACC,798
2024,regular,3,Coaches Poll,13,Oklahoma,SEC,700
2024,regular,3,Coaches Poll,14,Oklahoma State,Big 12,588
2024,regular,3,Coaches Poll,15,Kansas State,Big 12,578
2024,regular,3,Coaches Poll,16,Michigan,Big Ten,501
2024,regular,3,Coaches Poll,17,LSU,SEC,410
2024,regular,3,Coaches Poll,18,Arizona,Big 12,399
2024,regular,3,Coaches Poll,19,Notre Dame,FBS Independents,388
2024,regular,3,Coaches Poll,20,Clemson,ACC,326
2024,regular,3,Coaches Poll,21,Louisville,ACC,288
2024,regular,3,Coaches Poll,22,Washington,Big Ten,176
2024,regular,3,Coaches Poll,23,Iowa State,Big 12,157
2024,regular,3,Coaches Poll,24,Nebraska,Big Ten,91
2024,regular,3,Coaches Poll,25,Memphis,American Athletic,85
2024,regular,3,FCS Coaches Poll,1,South Dakota State,MVFC,645
2024,regular,3,FCS Coaches Poll,2,North Dakota State,MVFC,620
2024,regular,3,FCS Coaches Poll,3,Montana State,Big Sky,599
2024,regular,3,FCS Coaches Poll,4,Villanova,CAA,553
2024,regular,3,FCS Coaches Poll,5,Idaho,Big Sky,545
2024,regular,3,FCS Coaches Poll,6,South Dakota,MVFC,515
2024,regular,3,FCS Coaches Poll,7,Central Arkansas,UAC,433
2024,regular,3,FCS Coaches Poll,8,Southern Illinois,MVFC,426
2024,regular,3,FCS Coaches Poll,9,Montana,Big Sky,405
2024,regular,3,FCS Coaches Poll,10,North Dakota,MVFC,362
2024,regular,3,FCS Coaches Poll,11,Sacramento State,Big Sky,304
2024,regular,3,FCS Coaches Poll,12,UC Davis,Big Sky,283
2024,regular,3,FCS Coaches Poll,13,William & Mary,CAA,281
2024,regular,3,FCS Coaches Poll,14,Incarnate Word,Southland,277
2024,regular,3,FCS Coaches Poll,15,UAlbany,CAA,266
2024,regular,3,FCS Coaches Poll,16,Chattanooga,Southern,265
2024,regular,3,FCS Coaches Poll,17,Tarleton State,UAC,231
2024,regular,3,FCS Coaches Poll,18,Lafayette,Patriot,218
2024,regular,3,FCS Coaches Poll,19,Illinois State,MVFC,202
2024,regular,3,FCS Coaches Poll,20,Youngstown State,MVFC,183
2024,regular,3,FCS Coaches Poll,21,Northern Iowa,MVFC,86
2024,regular,3,FCS Coaches Poll,22,Florida A&M,SWAC,70
2024,regular,3,FCS Coaches Poll,23,Nicholls,Southland,65
2024,regular,3,FCS Coaches Poll,24,Mercer,Southern,64
2024,regular,3,FCS Coaches Poll,25,Weber State,Big Sky,63
2024,regular,4,AFCA Division II Coaches Poll,1,Harding University,Great American,723
2024,regular,4,AFCA Division II Coaches Poll,2,Grand Valley State University,GLIAC,694
2024,regular,4,AFCA Division II Coaches Poll,3,Valdosta State,Gulf South,638
2024,regular,4,AFCA Division II Coaches Poll,4,Colorado School Of Mines,Rocky Mountain,634
2024,regular,4,AFCA Division II Coaches Poll,5,Ferris State,GLIAC,586
2024,regular,4,AFCA Division II Coaches Poll,6,Lenoir-Rhyne,South Atlantic,550
2024,regular,4,AFCA Division II Coaches Poll,7,Kutztown University,Pennsylvania State Athletic,477
2024,regular,4,AFCA Division II Coaches Poll,8,Minnesota State Mankato,Northern Sun,474
2024,regular,4,AFCA Division II Coaches Poll,9,Slippery Rock,Pennsylvania State Athletic,465
2024,regular,4,AFCA Division II Coaches Poll,10,Pittsburg St,Mid America,462
2024,regular,4,AFCA Division II Coaches Poll,11,Central Missouri,Mid America,412
2024,regular,4,AFCA Division II Coaches Poll,12,West Florida,Gulf South,393
2024,regular,4,AFCA Division II Coaches Poll,13,Emporia State University,Mid America,359
2024,regular,4,AFCA Division II Coaches Poll,14,Central Washington,Lone Star,345
2024,regular,4,AFCA Division II Coaches Poll,15,Western Colorado,Rocky Mountain,333
2024,regular,4,AFCA Division II Coaches Poll,16,Indianapolis,Great Lakes,297
2024,regular,4,AFCA Division II Coaches Poll,17,Ouachita Baptist,Great American,278
2024,regular,4,AFCA Division II Coaches Poll,18,Augustana University (SD),Northern Sun,217
2024,regular,4,AFCA Division II Coaches Poll,19,University Of Charleston (WV),Mountain East,205
2024,regular,4,AFCA Division II Coaches Poll,20,Henderson State,Great American,136
2024,regular,4,AFCA Division II Coaches Poll,21,Virginia Union,CIAA,123
2024,regular,4,AFCA Division II Coaches Poll,22,CSU Pueblo,Rocky Mountain,96
2024,regular,4,AFCA Division II Coaches Poll,23,West Alabama,Gulf South,89
2024,regular,4,AFCA Division II Coaches Poll,24,Wingate,South Atlantic,71
2024,regular,4,AFCA Division II Coaches Poll,24,Delta State,Gulf South,71
2024,regular,4,AFCA Division III Coaches Poll,1,North Central College,CCIW,1229
2024,regular,4,AFCA Division III Coaches Poll,2,Cortland,Empire 8,1200
2024,regular,4,AFCA Division III Coaches Poll,3,Wisconsin-Whitewater,Wisconsin,1137
2024,regular,4,AFCA Division III Coaches Poll,4,University of Mount Union,Ohio,1090
2024,regular,4,AFCA Division III Coaches Poll,5,Wisconsin-Lacrosse,Wisconsin,1001
2024,regular,4,AFCA Division III Coaches Poll,6,Johns Hopkins University,Centennial,942
2024,regular,4,AFCA Division III Coaches Poll,7,Saint John's (MN),Minnesota,905
2024,regular,4,AFCA Division III Coaches Poll,8,Wisconsin-River Falls,Wisconsin,849
2024,regular,4,AFCA Division III Coaches Poll,9,Randolph-Macon,Old Dominion,840
2024,regular,4,AFCA Division III Coaches Poll,10,Grove City College,Presidents',829
2024,regular,4,AFCA Division III Coaches Poll,11,Susquehanna,Landmark Conference,746
2024,regular,4,AFCA Division III Coaches Poll,12,Hardin-Simmons,American Southwest,686
2024,regular,4,AFCA Division III Coaches Poll,13,Wisconsin-Oshkosh,Wisconsin,605
2024,regular,4,AFCA Division III Coaches Poll,14,Endicott College,Commonwealth Coast,568
2024,regular,4,AFCA Division III Coaches Poll,15,Wartburg,American Rivers,467
2024,regular,4,AFCA Division III Coaches Poll,16,Carnegie Mellon,Presidents',441
2024,regular,4,AFCA Division III Coaches Poll,17,Alma,Michigan,393
2024,regular,4,AFCA Division III Coaches Poll,18,Depauw,North Coast,378
2024,regular,4,AFCA Division III Coaches Poll,19,Whitworth,Northwest,318
2024,regular,4,AFCA Division III Coaches Poll,20,Aurora,NACC,300
2024,regular,4,AFCA Division III Coaches Poll,21,Linfield College,Northwest,236
2024,regular,4,AFCA Division III Coaches Poll,22,Wheaton,CCIW,229
2024,regular,4,AFCA Division III Coaches Poll,23,Wisconsin-Platteville,Wisconsin,173
2024,regular,4,AFCA Division III Coaches Poll,24,Bethel (MN),Minnesota,134
2024,regular,4,AFCA Division III Coaches Poll,25,Salisbury,New Jersey,118
2024,regular,4,AP Top 25,1,Texas,SEC,1540
2024,regular,4,AP Top 25,2,Georgia,SEC,1518
2024,regular,4,AP Top 25,3,Ohio State,Big Ten,1461
2024,regular,4,AP Top 25,4,Alabama,SEC,1358
2024,regular,4,AP Top 25,5,Ole Miss,SEC,1316
2024,regular,4,AP Top 25,6,Tennessee,SEC,1188
2024,regular,4,AP Top 25,7,Missouri,SEC,1127
2024,regular,4,AP Top 25,8,Miami,ACC,1094
2024,regular,4,AP Top 25,9,Oregon,Big Ten,1093
2024,regular,4,AP Top 25,10,Penn State,Big Ten,1050
2024,regular,4,AP Top 25,11,USC,Big Ten,1008
2024,regular,4,AP Top 25,12,Utah,Big 12,912
2024,regular,4,AP Top 25,13,Kansas State,Big 12,836
2024,regular,4,AP Top 25,14,Oklahoma State,Big 12,742
2024,regular,4,AP Top 25,15,Oklahoma,SEC,649
2024,regular,4,AP Top 25,16,LSU,SEC,537
2024,regular,4,AP Top 25,17,Notre Dame,FBS Independents,477
2024,regular,4,AP Top 25,18,Michigan,Big Ten,447
2024,regular,4,AP Top 25,19,Louisville,ACC,418
2024,regular,4,AP Top 25,20,Iowa State,Big 12,354
2024,regular,4,AP Top 25,21,Clemson,ACC,291
2024,regular,4,AP Top 25,22,Nebraska,Big Ten,266
2024,regular,4,AP Top 25,23,Northern Illinois,Mid-American,151
