season,seasontype,week,poll,rank,team,conference,firstplacevotes
2015,regular,13,AP Top 25,8,Ohio State,Big Ten,1051
2015,regular,13,AP Top 25,9,Oklahoma State,Big 12,995
2015,regular,13,AP Top 25,10,Florida,SEC,926
2015,regular,13,AP Top 25,11,North Carolina,ACC,900
2015,regular,13,AP Top 25,12,Michigan,Big Ten,855
2015,regular,13,AP Top 25,13,Stanford,Pac-12,816
2015,regular,13,AP Top 25,14,Florida State,ACC,680
2015,regular,13,AP Top 25,15,TCU,Big 12,652
2015,regular,13,AP Top 25,16,Navy,American Athletic,647
2015,regular,13,AP Top 25,17,Northwestern,Big Ten,593
2015,regular,13,AP Top 25,18,Oregon,Pac-12,470
2015,regular,13,AP Top 25,19,Ole Miss,SEC,358
2015,regular,13,AP Top 25,20,Washington State,Pac-12,354
2015,regular,13,AP Top 25,21,Houston,American Athletic,275
2015,regular,13,AP Top 25,22,UCLA,Pac-12,230
2015,regular,13,AP Top 25,23,Mississippi State,SEC,132
2015,regular,13,AP Top 25,24,Toledo,Mid-American,123
2015,regular,13,AP Top 25,25,Temple,American Athletic,107
2015,regular,13,Coaches Poll,1,Clemson,ACC,1590
2015,regular,13,Coaches Poll,2,Alabama,SEC,1531
2015,regular,13,Coaches Poll,3,Iowa,Big Ten,1419
2015,regular,13,Coaches Poll,4,Notre Dame,FBS Independents,1373
2015,regular,13,Coaches Poll,5,Oklahoma,Big 12,1364
2015,regular,13,Coaches Poll,6,Michigan State,Big Ten,1302
2015,regular,13,Coaches Poll,7,Baylor,Big 12,1201
2015,regular,13,Coaches Poll,8,Ohio State,Big Ten,1138
2015,regular,13,Coaches Poll,9,Florida,SEC,1047
2015,regular,13,Coaches Poll,10,Oklahoma State,Big 12,956
2015,regular,13,Coaches Poll,11,North Carolina,ACC,929
2015,regular,13,Coaches Poll,12,Stanford,Pac-12,881
2015,regular,13,Coaches Poll,12,Michigan,Big Ten,881
2015,regular,13,Coaches Poll,14,Florida State,ACC,783
2015,regular,13,Coaches Poll,15,Navy,American Athletic,674
2015,regular,13,Coaches Poll,16,TCU,Big 12,626
2015,regular,13,Coaches Poll,17,Northwestern,Big Ten,569
2015,regular,13,Coaches Poll,18,Oregon,Pac-12,482
2015,regular,13,Coaches Poll,19,Ole Miss,SEC,383
2015,regular,13,Coaches Poll,20,Washington State,Pac-12,327
2015,regular,13,Coaches Poll,21,Houston,American Athletic,256
2015,regular,13,Coaches Poll,22,Mississippi State,SEC,230
2015,regular,13,Coaches Poll,23,UCLA,Pac-12,224
2015,regular,13,Coaches Poll,24,Temple,American Athletic,116
2015,regular,13,Coaches Poll,25,Utah,Pac-12,101
2015,regular,13,FCS Coaches Poll,1,Jacksonville State,OVC,547
2015,regular,13,FCS Coaches Poll,2,McNeese,Southland,520
2015,regular,13,FCS Coaches Poll,3,North Dakota State,MVFC,487
2015,regular,13,FCS Coaches Poll,4,Illinois State,MVFC,482
2015,regular,13,FCS Coaches Poll,5,Portland State,Big Sky,417
2015,regular,13,FCS Coaches Poll,6,James Madison,CAA,416
2015,regular,13,FCS Coaches Poll,7,Charleston Southern,Big South,383
2015,regular,13,FCS Coaches Poll,8,Chattanooga,Southern,362
2015,regular,13,FCS Coaches Poll,9,Coastal Carolina,Big South,359
2015,regular,13,FCS Coaches Poll,10,Sam Houston,Southland,358
2015,regular,13,FCS Coaches Poll,11,Richmond,CAA,323
2015,regular,13,FCS Coaches Poll,12,South Dakota State,MVFC,321
2015,regular,13,FCS Coaches Poll,13,William & Mary,CAA,306
2015,regular,13,FCS Coaches Poll,14,Northern Iowa,MVFC,256
2015,regular,13,FCS Coaches Poll,15,Fordham,Patriot,238
2015,regular,13,FCS Coaches Poll,16,Southern Utah,Big Sky,223
2015,regular,13,FCS Coaches Poll,17,Montana,Big Sky,202
2015,regular,13,FCS Coaches Poll,18,The Citadel,Southern,198
2015,regular,13,FCS Coaches Poll,19,Harvard,Ivy,129
2015,regular,13,FCS Coaches Poll,20,North Carolina A&T,MEAC,99
2015,regular,13,FCS Coaches Poll,21,Bethune-Cookman,MEAC,88
2015,regular,13,FCS Coaches Poll,22,Dartmouth,Ivy,77
2015,regular,13,FCS Coaches Poll,23,Northern Arizona,Big Sky,58
2015,regular,13,FCS Coaches Poll,24,Grambling,SWAC,55
2015,regular,13,FCS Coaches Poll,25,Eastern Illinois,OVC,46
2015,regular,13,Playoff Committee Rankings,1,Clemson,ACC,0
2015,regular,13,Playoff Committee Rankings,2,Alabama,SEC,0
2015,regular,13,Playoff Committee Rankings,3,Oklahoma,Big 12,0
2015,regular,13,Playoff Committee Rankings,4,Iowa,Big Ten,0
2015,regular,13,Playoff Committee Rankings,5,Michigan State,Big Ten,0
2015,regular,13,Playoff Committee Rankings,6,Notre Dame,FBS Independents,0
2015,regular,13,Playoff Committee Rankings,7,Baylor,Big 12,0
2015,regular,13,Playoff Committee Rankings,8,Ohio State,Big Ten,0
2015,regular,13,Playoff Committee Rankings,9,Stanford,Pac-12,0
2015,regular,13,Playoff Committee Rankings,10,Michigan,Big Ten,0
2015,regular,13,Playoff Committee Rankings,11,Oklahoma State,Big 12,0
2015,regular,13,Playoff Committee Rankings,12,Florida,SEC,0
2015,regular,13,Playoff Committee Rankings,13,Florida State,ACC,0
2015,regular,13,Playoff Committee Rankings,14,North Carolina,ACC,0
2015,regular,13,Playoff Committee Rankings,15,Navy,American Athletic,0
2015,regular,13,Playoff Committee Rankings,16,Northwestern,Big Ten,0
2015,regular,13,Playoff Committee Rankings,17,Oregon,Pac-12,0
2015,regular,13,Playoff Committee Rankings,18,Ole Miss,SEC,0
2015,regular,13,Playoff Committee Rankings,19,TCU,Big 12,0
2015,regular,13,Playoff Committee Rankings,20,Washington State,Pac-12,0
2015,regular,13,Playoff Committee Rankings,21,Mississippi State,SEC,0
2015,regular,13,Playoff Committee Rankings,22,UCLA,Pac-12,0
2015,regular,13,Playoff Committee Rankings,23,Utah,Pac-12,0
2015,regular,13,Playoff Committee Rankings,24,Toledo,Mid-American,0
2015,regular,13,Playoff Committee Rankings,25,Temple,American Athletic,0
2015,regular,14,AP Top 25,1,Clemson,ACC,1511
2015,regular,14,AP Top 25,2,Alabama,SEC,1469
2015,regular,14,AP Top 25,3,Oklahoma,Big 12,1367
2015,regular,14,AP Top 25,4,Iowa,Big Ten,1345
2015,regular,14,AP Top 25,5,Michigan State,Big Ten,1318
2015,regular,14,AP Top 25,6,Ohio State,Big Ten,1197
2015,regular,14,AP Top 25,7,Stanford,Pac-12,1137
2015,regular,14,AP Top 25,8,North Carolina,ACC,1085
2015,regular,14,AP Top 25,9,Notre Dame,FBS Independents,1022
2015,regular,14,AP Top 25,10,Florida State,ACC,951
2015,regular,14,AP Top 25,11,TCU,Big 12,927
2015,regular,14,AP Top 25,12,Baylor,Big 12,842
2015,regular,14,AP Top 25,13,Northwestern,Big Ten,711
2015,regular,14,AP Top 25,14,Oklahoma State,Big 12,699
2015,regular,14,AP Top 25,15,Oregon,Pac-12,616
2015,regular,14,AP Top 25,16,Ole Miss,SEC,584
2015,regular,14,AP Top 25,17,Houston,American Athletic,571
2015,regular,14,AP Top 25,18,Florida,SEC,566
2015,regular,14,AP Top 25,19,Michigan,Big Ten,518
2015,regular,14,AP Top 25,20,Temple,American Athletic,269
2015,regular,14,AP Top 25,21,Utah,Pac-12,244
2015,regular,14,AP Top 25,22,Navy,American Athletic,206
2015,regular,14,AP Top 25,23,LSU,SEC,199
2015,regular,14,AP Top 25,24,USC,Pac-12,189
2015,regular,14,AP Top 25,25,Wisconsin,Big Ten,124
2015,regular,14,Coaches Poll,1,Clemson,ACC,1558
2015,regular,14,Coaches Poll,2,Alabama,SEC,1508
2015,regular,14,Coaches Poll,3,Iowa,Big Ten,1412
2015,regular,14,Coaches Poll,4,Oklahoma,Big 12,1408
2015,regular,14,Coaches Poll,5,Michigan State,Big Ten,1350
2015,regular,14,Coaches Poll,6,Ohio State,Big Ten,1252
2015,regular,14,Coaches Poll,7,Stanford,Pac-12,1155
2015,regular,14,Coaches Poll,8,North Carolina,ACC,1107
2015,regular,14,Coaches Poll,9,Florida State,ACC,1054
2015,regular,14,Coaches Poll,10,Notre Dame,FBS Independents,994
2015,regular,14,Coaches Poll,11,TCU,Big 12,931
2015,regular,14,Coaches Poll,12,Baylor,Big 12,836
2015,regular,14,Coaches Poll,13,Northwestern,Big Ten,768
2015,regular,14,Coaches Poll,14,Oklahoma State,Big 12,688
2015,regular,14,Coaches Poll,15,Florida,SEC,655
2015,regular,14,Coaches Poll,16,Oregon,Pac-12,634
2015,regular,14,Coaches Poll,17,Ole Miss,SEC,595
2015,regular,14,Coaches Poll,18,Houston,American Athletic,526
2015,regular,14,Coaches Poll,19,Michigan,Big Ten,515
2015,regular,14,Coaches Poll,20,Utah,Pac-12,287
2015,regular,14,Coaches Poll,21,Temple,American Athletic,276
2015,regular,14,Coaches Poll,22,Navy,American Athletic,223
2015,regular,14,Coaches Poll,23,LSU,SEC,207
2015,regular,14,Coaches Poll,24,USC,Pac-12,164
2015,regular,14,Coaches Poll,25,Wisconsin,Big Ten,148
2015,regular,14,Playoff Committee Rankings,1,Clemson,ACC,0
2015,regular,14,Playoff Committee Rankings,2,Alabama,SEC,0
2015,regular,14,Playoff Committee Rankings,3,Oklahoma,Big 12,0
2015,regular,14,Playoff Committee Rankings,4,Iowa,Big Ten,0
2015,regular,14,Playoff Committee Rankings,5,Michigan State,Big Ten,0
2015,regular,14,Playoff Committee Rankings,6,Ohio State,Big Ten,0
2015,regular,14,Playoff Committee Rankings,7,Stanford,Pac-12,0
2015,regular,14,Playoff Committee Rankings,8,Notre Dame,FBS Independents,0
2015,regular,14,Playoff Committee Rankings,9,Florida State,ACC,0
2015,regular,14,Playoff Committee Rankings,10,North Carolina,ACC,0
2015,regular,14,Playoff Committee Rankings,11,TCU,Big 12,0
2015,regular,14,Playoff Committee Rankings,12,Baylor,Big 12,0
2015,regular,14,Playoff Committee Rankings,13,Ole Miss,SEC,0
2015,regular,14,Playoff Committee Rankings,14,Northwestern,Big Ten,0
2015,regular,14,Playoff Committee Rankings,15,Michigan,Big Ten,0
2015,regular,14,Playoff Committee Rankings,16,Oregon,Pac-12,0
2015,regular,14,Playoff Committee Rankings,17,Oklahoma State,Big 12,0
2015,regular,14,Playoff Committee Rankings,18,Florida,SEC,0
2015,regular,14,Playoff Committee Rankings,19,Houston,American Athletic,0
2015,regular,14,Playoff Committee Rankings,20,USC,Pac-12,0
2015,regular,14,Playoff Committee Rankings,21,LSU,SEC,0
2015,regular,14,Playoff Committee Rankings,22,Temple,American Athletic,0
2015,regular,14,Playoff Committee Rankings,23,Navy,American Athletic,0
2015,regular,14,Playoff Committee Rankings,24,Utah,Pac-12,0
2015,regular,14,Playoff Committee Rankings,25,Tennessee,SEC,0
2015,regular,15,AP Top 25,1,Clemson,ACC,1510
2015,regular,15,AP Top 25,2,Alabama,SEC,1465
2015,regular,15,AP Top 25,3,Michigan State,Big Ten,1382
2015,regular,15,AP Top 25,4,Oklahoma,Big 12,1376
2015,regular,15,AP Top 25,5,Stanford,Pac-12,1221
2015,regular,15,AP Top 25,6,Iowa,Big Ten,1214
2015,regular,15,AP Top 25,7,Ohio State,Big Ten,1208
2015,regular,15,AP Top 25,8,Notre Dame,FBS Independents,1070
2015,regular,15,AP Top 25,9,Florida State,ACC,972
2015,regular,15,AP Top 25,10,North Carolina,ACC,949
2015,regular,15,AP Top 25,11,TCU,Big 12,936
2015,regular,15,AP Top 25,12,Northwestern,Big Ten,776
2015,regular,15,AP Top 25,13,Oklahoma State,Big 12,767
2015,regular,15,AP Top 25,14,Houston,American Athletic,710
2015,regular,15,AP Top 25,15,Oregon,Pac-12,685
2015,regular,15,AP Top 25,16,Ole Miss,SEC,656
2015,regular,15,AP Top 25,17,Michigan,Big Ten,578
2015,regular,15,AP Top 25,18,Baylor,Big 12,426
2015,regular,15,AP Top 25,19,Florida,SEC,420
2015,regular,15,AP Top 25,20,Utah,Pac-12,323
2015,regular,15,AP Top 25,21,Navy,American Athletic,271
2015,regular,15,AP Top 25,22,LSU,SEC,270
2015,regular,15,AP Top 25,23,Wisconsin,Big Ten,197
2015,regular,15,AP Top 25,24,Temple,American Athletic,94
2015,regular,15,AP Top 25,25,Western Kentucky,Conference USA,70
2015,regular,15,Coaches Poll,1,Clemson,ACC,1493
2015,regular,15,Coaches Poll,2,Alabama,SEC,1438
2015,regular,15,Coaches Poll,3,Oklahoma,Big 12,1363
2015,regular,15,Coaches Poll,4,Michigan State,Big Ten,1341
2015,regular,15,Coaches Poll,5,Ohio State,Big Ten,1205
2015,regular,15,Coaches Poll,6,Stanford,Pac-12,1202
2015,regular,15,Coaches Poll,7,Iowa,Big Ten,1184
2015,regular,15,Coaches Poll,8,Florida State,ACC,1025
2015,regular,15,Coaches Poll,9,Notre Dame,FBS Independents,1016
2015,regular,15,Coaches Poll,10,TCU,Big 12,927
2015,regular,15,Coaches Poll,11,North Carolina,ACC,914
2015,regular,15,Coaches Poll,12,Northwestern,Big Ten,775
2015,regular,15,Coaches Poll,13,Oklahoma State,Big 12,764
2015,regular,15,Coaches Poll,14,Oregon,Pac-12,655
2015,regular,15,Coaches Poll,15,Ole Miss,SEC,627
2015,regular,15,Coaches Poll,16,Houston,American Athletic,626
2015,regular,15,Coaches Poll,17,Michigan,Big Ten,533
2015,regular,15,Coaches Poll,18,Florida,SEC,502
2015,regular,15,Coaches Poll,19,Baylor,Big 12,485
2015,regular,15,Coaches Poll,20,Utah,Pac-12,362
2015,regular,15,Coaches Poll,21,LSU,SEC,261
2015,regular,15,Coaches Poll,22,Navy,American Athletic,251
2015,regular,15,Coaches Poll,23,Wisconsin,Big Ten,177
2015,regular,15,Coaches Poll,24,Temple,American Athletic,72
2015,regular,15,Coaches Poll,25,Georgia,SEC,68
2015,regular,15,Playoff Committee Rankings,1,Clemson,ACC,0
2015,regular,15,Playoff Committee Rankings,2,Alabama,SEC,0
2015,regular,15,Playoff Committee Rankings,3,Michigan State,Big Ten,0
2015,regular,15,Playoff Committee Rankings,4,Oklahoma,Big 12,0
2015,regular,15,Playoff Committee Rankings,5,Iowa,Big Ten,0
2015,regular,15,Playoff Committee Rankings,6,Stanford,Pac-12,0
2015,regular,15,Playoff Committee Rankings,7,Ohio State,Big Ten,0
2015,regular,15,Playoff Committee Rankings,8,Notre Dame,FBS Independents,0
2015,regular,15,Playoff Committee Rankings,9,Florida State,ACC,0
2015,regular,15,Playoff Committee Rankings,10,North Carolina,ACC,0
2015,regular,15,Playoff Committee Rankings,11,TCU,Big 12,0
2015,regular,15,Playoff Committee Rankings,12,Ole Miss,SEC,0
2015,regular,15,Playoff Committee Rankings,13,Northwestern,Big Ten,0
2015,regular,15,Playoff Committee Rankings,14,Michigan,Big Ten,0
2015,regular,15,Playoff Committee Rankings,15,Oregon,Pac-12,0
2015,regular,15,Playoff Committee Rankings,16,Oklahoma State,Big 12,0
2015,regular,15,Playoff Committee Rankings,17,Baylor,Big 12,0
2015,regular,15,Playoff Committee Rankings,18,Houston,American Athletic,0
2015,regular,15,Playoff Committee Rankings,19,Florida,SEC,0
2015,regular,15,Playoff Committee Rankings,20,LSU,SEC,0
2015,regular,15,Playoff Committee Rankings,21,Navy,American Athletic,0
2015,regular,15,Playoff Committee Rankings,22,Utah,Pac-12,0
2015,regular,15,Playoff Committee Rankings,23,Tennessee,SEC,0
2015,regular,15,Playoff Committee Rankings,24,Temple,American Athletic,0
2015,regular,15,Playoff Committee Rankings,25,USC,Pac-12,0
