game_id,season,week,neutral_site,conference_game,attendance,home_team,home_team_id,home_conference,home_points,away_team,away_team_id,away_conference,away_points
282412717,2008,1,False,False,,Western Carolina,2717,Southern,35,Shorter,2560,,0
282412199,2008,1,False,False,17494.0,Eastern Michigan,2199,Mid-American,52,Indiana State,282,MVFC,0
282412534,2008,1,False,False,,Sam Houston,2534,Southland,58,East Central (OK),2191,,14
282412117,2008,1,False,False,19732.0,Central Michigan,2117,Mid-American,31,Eastern Illinois,2197,OVC,12
282412084,2008,1,False,False,16656.0,Buffalo,2084,Mid-American,42,UTEP,2638,Conference USA,17
282412546,2008,1,True,False,,Southeast Missouri State,2546,OVC,35,Southwest Baptist,2586,,28
282412050,2008,1,False,False,13068.0,Ball State,2050,Mid-American,48,Northeastern,111,CAA,14
282412181,2008,1,False,False,,Drake,2181,Pioneer,17,Upper Iowa University,389,,13
282412390,2008,1,False,False,48119.0,Miami,2390,ACC,52,Charleston Southern,2127,Big South,7
282410059,2008,1,False,False,45706.0,Georgia Tech,59,ACC,41,Jacksonville State,55,OVC,14
282412132,2008,1,False,False,26913.0,Cincinnati,2132,Big East,40,Eastern Kentucky,2198,OVC,7
282412393,2008,1,False,True,22307.0,Middle Tennessee,2393,Sun Belt,17,Troy,2653,Sun Belt,31
282410041,2008,1,False,False,37583.0,UConn,41,Big East,35,Hofstra,2275,CAA,3
282410193,2008,1,False,False,18398.0,Miami (OH),193,Mid-American,13,Vanderbilt,238,SEC,34
282412449,2008,1,False,False,,North Dakota State,2449,MVFC,41,Austin Peay,2046,OVC,6
282412535,2008,1,False,False,,Samford,2535,Southern,21,West Georgia,2698,,19
282410066,2008,1,False,False,46617.0,Iowa State,66,Big 12,44,South Dakota State,2571,MVFC,17
282410155,2008,1,True,False,,North Dakota,155,Great West,40,Texas A&M-Kingsville,2658,,14
282410093,2008,1,False,False,,Murray State,93,OVC,41,Lambuth,2321,,17
282412579,2008,1,False,False,80616.0,South Carolina,2579,SEC,34,NC State,152,ACC,0
282412110,2008,1,False,False,,Central Arkansas,2110,Southland,38,Henderson State,2271,,14
282412635,2008,1,False,False,,Tennessee Tech,2635,OVC,28,Gardner-Webb,2241,Big South,12
282410239,2008,1,False,False,30633.0,Baylor,239,Big 12,13,Wake Forest,154,ACC,41
282410024,2008,1,False,True,30223.0,Stanford,24,Pac-10,36,Oregon State,204,Pac-10,28
282412692,2008,1,False,False,,Weber State,2692,Big Sky,62,Montana-Western,2701,,6
282420349,2008,1,False,False,21822.0,Army,349,FBS Independents,7,Temple,218,Mid-American,35
282420242,2008,1,False,True,23164.0,Rice,242,Conference USA,56,SMU,2567,Conference USA,27
282420301,2008,1,False,False,,San Diego,301,Pioneer,40,Marist,2368,FCS Independents,22
282430099,2008,1,False,False,91922.0,LSU,99,SEC,41,App State,2026,Southern,13
400361387,2008,1,False,False,91922.0,LSU,99,SEC,41,App State,2026,Southern,13
282430213,2008,1,False,False,106577.0,Penn State,213,Big Ten,66,Coastal Carolina,324,Big South,10
282430194,2008,1,False,False,105011.0,Ohio State,194,Big Ten,43,Youngstown State,2754,MVFC,0
282430151,2008,1,True,False,72169.0,East Carolina,151,Conference USA,27,Virginia Tech,259,ACC,22
282430221,2008,1,False,False,45063.0,Pittsburgh,221,Big East,17,Bowling Green,189,Mid-American,27
282430077,2008,1,False,False,20015.0,Northwestern,77,Big Ten,30,Syracuse,183,Big East,10
282430275,2008,1,False,False,80910.0,Wisconsin,275,Big Ten,38,Akron,2006,Mid-American,17
282430084,2008,1,False,False,30067.0,Indiana,84,Big Ten,31,Western Kentucky,98,FBS Independents,13
282432294,2008,1,False,False,70585.0,Iowa,2294,Big Ten,46,Maine,311,CAA,3
282430057,2008,1,False,False,90575.0,Florida,57,SEC,56,Hawai'i,62,Western Athletic,10
282430061,2008,1,False,False,92746.0,Georgia,61,SEC,45,Georgia Southern,290,Southern,21
282432097,2008,1,True,False,,Campbell,2097,Pioneer,6,Birmingham-Southern,3,,12
282432519,2008,1,True,False,,Rhodes College,2519,,27,Monmouth,2405,NEC,24
282430227,2008,1,False,False,,Rhode Island,227,CAA,27,Monmouth,2405,NEC,24
282432005,2008,1,False,False,39180.0,Air Force,2005,Mountain West,41,Southern Utah,253,Great West,7
282432751,2008,1,False,False,20430.0,Wyoming,2751,Mountain West,21,Ohio,195,Mid-American,20
282430147,2008,1,False,False,,Montana State,147,Big Sky,59,Adams State,2001,,3
282430265,2008,1,False,False,50830.0,Washington State,265,Pac-10,13,Oklahoma State,197,Big 12,39
282430277,2008,1,False,False,60566.0,West Virginia,277,Big East,48,Villanova,222,CAA,21
282430258,2008,1,False,False,64947.0,Virginia,258,ACC,7,USC,30,Pac-10,52
282430130,2008,1,False,True,108421.0,Michigan,130,Big Ten,23,Utah,254,Mountain West,25
282432426,2008,1,False,False,31613.0,Navy,2426,FBS Independents,41,Towson,119,CAA,13
282430120,2008,1,False,False,49119.0,Maryland,120,ACC,14,Delaware,48,CAA,7
282430005,2008,1,False,True,19672.0,UAB,5,Conference USA,22,Tulsa,202,Conference USA,45
282432502,2008,1,True,False,,Portland State,2502,Big Sky,31,Western Oregon,2848,,14
282430276,2008,1,False,False,25661.0,Marshall,276,Conference USA,35,Illinois State,2287,MVFC,10
282432115,2008,1,False,False,,Central Connecticut,2115,NEC,42,Bryant,2803,FCS Independents,35
282432448,2008,1,True,False,,North Carolina A&T,2448,MEAC,44,Johnson C Smith,2304,,12
282430252,2008,1,False,False,64108.0,BYU,252,Mountain West,41,Northern Iowa,2460,MVFC,17
282432619,2008,1,False,False,,Stony Brook,2619,Big South,42,Colgate,2142,Patriot,26
282432016,2008,1,False,False,,Alcorn State,2016,SWAC,28,SE Louisiana,2545,Southland,34
282430167,2008,1,False,True,31583.0,New Mexico,167,Mountain West,3,TCU,2628,Mountain West,26
282432529,2008,1,False,False,,Sacred Heart,2529,NEC,42,Assumption,2038,,21
282430153,2008,1,False,False,58000.0,North Carolina,153,ACC,35,McNeese,2377,Southland,27
282430050,2008,1,False,False,,Florida A&M,50,MEAC,30,Alabama State,2011,SWAC,20
282430113,2008,1,True,False,,Massachusetts,113,CAA,28,UAlbany,399,NEC,16
282432450,2008,1,False,False,,Norfolk State,2450,MEAC,47,Virginia St,330,,7
282432400,2008,1,False,False,,Mississippi Valley State,2400,SWAC,38,Texas College,2637,,0
282432116,2008,1,False,False,42126.0,UCF,2116,Conference USA,17,South Carolina State,2569,MEAC,0
282432348,2008,1,False,False,0.0,Louisiana Tech,2348,Western Athletic,22,Mississippi State,344,SEC,14
282432572,2008,1,False,False,32792.0,Southern Miss,2572,Conference USA,51,Louisiana,309,Sun Belt,21
282432641,2008,1,False,False,49887.0,Texas Tech,2641,Big 12,49,Eastern Washington,331,Big Sky,24
282430251,2008,1,False,False,98053.0,Texas,251,Big 12,52,Florida Atlantic,2226,Sun Belt,10
282430002,2008,1,False,False,87451.0,Auburn,2,SEC,34,UL Monroe,2433,Sun Belt,0
282430201,2008,1,False,False,84715.0,Oklahoma,201,Big 12,57,Chattanooga,236,Southern,2
282430008,2008,1,False,False,70537.0,Arkansas,8,SEC,28,Western Illinois,2710,MVFC,24
282430135,2008,1,False,False,44029.0,Minnesota,135,Big Ten,31,Northern Illinois,2459,Mid-American,27
282430145,2008,1,False,False,56127.0,Ole Miss,145,SEC,41,Memphis,235,Conference USA,24
282430150,2008,1,False,False,32571.0,Duke,150,ACC,31,James Madison,256,CAA,7
282430158,2008,1,False,False,84485.0,Nebraska,158,Big 12,47,Western Michigan,2711,Mid-American,24
282430248,2008,1,True,False,26555.0,Houston,248,Conference USA,55,Southern,2582,SWAC,3
282432643,2008,1,False,False,,The Citadel,2643,Southern,54,Webber International,2691,,7
282432029,2008,1,False,False,,Arkansas-Pine Bluff,2029,SWAC,7,Arkansas-Monticello,2028,,21
282432413,2008,1,False,False,,Morehead State,2413,Pioneer,49,Southern Virginia,2896,,6
282432210,2008,1,False,False,,Elon,2210,Southern,10,Richmond,257,CAA,28
282430231,2008,1,False,False,,Furman,231,Southern,62,Mars Hill,2369,,14
282430058,2008,1,False,False,48058.0,South Florida,58,Big East,56,UT Martin,2630,OVC,7
282432010,2008,1,False,False,,Alabama A&M,2010,SWAC,13,Tennessee State,2634,OVC,34
282432617,2008,1,False,False,,Stephen F. Austin,2617,Southland,56,Langston University,2324,,19
282432466,2008,1,False,False,,Northwestern State,2466,Southland,30,East Texas A&M,2837,,14
282430326,2008,1,True,False,,Texas State,326,Southland,21,Angelo State,2025,,14
282432747,2008,1,False,False,,Wofford,2747,Southern,38,Presbyterian,2506,FCS Independents,21
282432542,2008,1,False,False,,Savannah St,2542,FCS Independents,7,Jacksonville,294,Pioneer,20
282432305,2008,1,False,False,52112.0,Kansas,2305,Big 12,40,Florida International,2229,Sun Belt,10
282430245,2008,1,False,False,78691.0,Texas A&M,245,Big 12,14,Arkansas State,2032,Sun Belt,18
282432306,2008,1,False,False,45150.0,Kansas State,2306,Big 12,45,North Texas,249,Sun Belt,6
