season,seasonType,week,poll,rank,team,conference,points
2018,regular,12,Playoff Committee Rankings,8,Washington State,Pac-12,0
2018,regular,12,Playoff Committee Rankings,9,West Virginia,Big 12,0
2018,regular,12,Playoff Committee Rankings,10,Ohio State,Big Ten,0
2018,regular,12,Playoff Committee Rankings,11,UCF,American Athletic,0
2018,regular,12,Playoff Committee Rankings,12,Syracuse,ACC,0
2018,regular,12,Playoff Committee Rankings,13,Florida,SEC,0
2018,regular,12,Playoff Committee Rankings,14,Penn State,Big Ten,0
2018,regular,12,Playoff Committee Rankings,15,Texas,Big 12,0
2018,regular,12,Playoff Committee Rankings,16,Iowa State,Big 12,0
2018,regular,12,Playoff Committee Rankings,17,Kentucky,SEC,0
2018,regular,12,Playoff Committee Rankings,18,Washington,Pac-12,0
2018,regular,12,Playoff Committee Rankings,19,Utah,Pac-12,0
2018,regular,12,Playoff Committee Rankings,20,Boston College,ACC,0
2018,regular,12,Playoff Committee Rankings,21,Mississippi State,SEC,0
2018,regular,12,Playoff Committee Rankings,22,Northwestern,Big Ten,0
2018,regular,12,Playoff Committee Rankings,23,Utah State,Mountain West,0
2018,regular,12,Playoff Committee Rankings,24,Cincinnati,American Athletic,0
2018,regular,12,Playoff Committee Rankings,25,Boise State,Mountain West,0
2018,regular,13,AP Top 25,1,Alabama,SEC,1525
2018,regular,13,AP Top 25,2,Clemson,ACC,1455
2018,regular,13,AP Top 25,3,Notre Dame,FBS Independents,1412
2018,regular,13,AP Top 25,4,Michigan,Big Ten,1327
2018,regular,13,AP Top 25,5,Georgia,SEC,1288
2018,regular,13,AP Top 25,6,Oklahoma,Big 12,1182
2018,regular,13,AP Top 25,7,Washington State,Pac-12,1149
2018,regular,13,AP Top 25,8,UCF,American Athletic,1064
2018,regular,13,AP Top 25,8,LSU,SEC,1064
2018,regular,13,AP Top 25,10,Ohio State,Big Ten,1019
2018,regular,13,AP Top 25,11,Texas,Big 12,856
2018,regular,13,AP Top 25,12,West Virginia,Big 12,822
2018,regular,13,AP Top 25,13,Florida,SEC,707
2018,regular,13,AP Top 25,14,Utah State,Mountain West,667
2018,regular,13,AP Top 25,15,Penn State,Big Ten,659
2018,regular,13,AP Top 25,16,Washington,Pac-12,631
2018,regular,13,AP Top 25,17,Kentucky,SEC,508
2018,regular,13,AP Top 25,18,Utah,Pac-12,491
2018,regular,13,AP Top 25,19,Syracuse,ACC,427
2018,regular,13,AP Top 25,20,Northwestern,Big Ten,307
2018,regular,13,AP Top 25,21,Boise State,Mountain West,287
2018,regular,13,AP Top 25,22,Mississippi State,SEC,260
2018,regular,13,AP Top 25,23,Army,FBS Independents,176
2018,regular,13,AP Top 25,24,Pittsburgh,ACC,129
2018,regular,13,AP Top 25,25,Iowa State,Big 12,123
2018,regular,13,Coaches Poll,1,Alabama,SEC,1599
2018,regular,13,Coaches Poll,2,Clemson,ACC,1535
2018,regular,13,Coaches Poll,3,Notre Dame,FBS Independents,1470
2018,regular,13,Coaches Poll,4,Michigan,Big Ten,1387
2018,regular,13,Coaches Poll,5,Georgia,SEC,1347
2018,regular,13,Coaches Poll,6,Oklahoma,Big 12,1252
2018,regular,13,Coaches Poll,7,Washington State,Pac-12,1195
2018,regular,13,Coaches Poll,8,LSU,SEC,1115
2018,regular,13,Coaches Poll,9,UCF,American Athletic,1108
2018,regular,13,Coaches Poll,10,Ohio State,Big Ten,1091
2018,regular,13,Coaches Poll,11,Texas,Big 12,816
2018,regular,13,Coaches Poll,12,West Virginia,Big 12,766
2018,regular,13,Coaches Poll,13,Florida,SEC,748
2018,regular,13,Coaches Poll,14,Penn State,Big Ten,742
2018,regular,13,Coaches Poll,15,Utah State,Mountain West,704
2018,regular,13,Coaches Poll,16,Washington,Pac-12,687
2018,regular,13,Coaches Poll,17,Utah,Pac-12,551
2018,regular,13,Coaches Poll,18,Kentucky,SEC,502
2018,regular,13,Coaches Poll,19,Syracuse,ACC,432
2018,regular,13,Coaches Poll,20,Mississippi State,SEC,397
2018,regular,13,Coaches Poll,21,Northwestern,Big Ten,302
2018,regular,13,Coaches Poll,22,Boise State,Mountain West,297
2018,regular,13,Coaches Poll,23,Fresno State,Mountain West,119
2018,regular,13,Coaches Poll,24,Army,FBS Independents,97
2018,regular,13,Coaches Poll,25,Pittsburgh,ACC,90
2018,regular,13,FCS Coaches Poll,1,North Dakota State,MVFC,650
2018,regular,13,FCS Coaches Poll,2,Kennesaw State,Big South,622
2018,regular,13,FCS Coaches Poll,3,Eastern Washington,Big Sky,593
2018,regular,13,FCS Coaches Poll,4,Weber State,Big Sky,571
2018,regular,13,FCS Coaches Poll,5,South Dakota State,MVFC,549
2018,regular,13,FCS Coaches Poll,6,James Madison,CAA,491
2018,regular,13,FCS Coaches Poll,7,Colgate,Patriot,468
2018,regular,13,FCS Coaches Poll,8,Princeton,Ivy,459
2018,regular,13,FCS Coaches Poll,9,Jacksonville State,OVC,451
2018,regular,13,FCS Coaches Poll,10,UC Davis,Big Sky,437
2018,regular,13,FCS Coaches Poll,11,North Carolina A&T,MEAC,389
2018,regular,13,FCS Coaches Poll,12,Wofford,Southern,366
2018,regular,13,FCS Coaches Poll,13,Nicholls,Southland,327
2018,regular,13,FCS Coaches Poll,14,Maine,CAA,317
2018,regular,13,FCS Coaches Poll,15,Dartmouth,Ivy,255
2018,regular,13,FCS Coaches Poll,16,Stony Brook,CAA,230
2018,regular,13,FCS Coaches Poll,17,Elon,CAA,196
2018,regular,13,FCS Coaches Poll,18,San Diego,Pioneer,192
2018,regular,13,FCS Coaches Poll,19,Towson,CAA,179
2018,regular,13,FCS Coaches Poll,20,Southeast Missouri State,OVC,178
2018,regular,13,FCS Coaches Poll,21,East Tennessee State,Southern,132
2018,regular,13,FCS Coaches Poll,22,Indiana State,MVFC,111
2018,regular,13,FCS Coaches Poll,23,Delaware,CAA,90
2018,regular,13,FCS Coaches Poll,24,Montana State,Big Sky,58
2018,regular,13,FCS Coaches Poll,25,Incarnate Word,Southland,45
2018,regular,13,Playoff Committee Rankings,1,Alabama,SEC,0
2018,regular,13,Playoff Committee Rankings,2,Clemson,ACC,0
2018,regular,13,Playoff Committee Rankings,3,Notre Dame,FBS Independents,0
2018,regular,13,Playoff Committee Rankings,4,Michigan,Big Ten,0
2018,regular,13,Playoff Committee Rankings,5,Georgia,SEC,0
2018,regular,13,Playoff Committee Rankings,6,Oklahoma,Big 12,0
2018,regular,13,Playoff Committee Rankings,7,LSU,SEC,0
2018,regular,13,Playoff Committee Rankings,8,Washington State,Pac-12,0
2018,regular,13,Playoff Committee Rankings,9,UCF,American Athletic,0
2018,regular,13,Playoff Committee Rankings,10,Ohio State,Big Ten,0
2018,regular,13,Playoff Committee Rankings,11,Florida,SEC,0
2018,regular,13,Playoff Committee Rankings,12,Penn State,Big Ten,0
2018,regular,13,Playoff Committee Rankings,13,West Virginia,Big 12,0
2018,regular,13,Playoff Committee Rankings,14,Texas,Big 12,0
2018,regular,13,Playoff Committee Rankings,15,Kentucky,SEC,0
2018,regular,13,Playoff Committee Rankings,16,Washington,Pac-12,0
2018,regular,13,Playoff Committee Rankings,17,Utah,Pac-12,0
2018,regular,13,Playoff Committee Rankings,18,Mississippi State,SEC,0
2018,regular,13,Playoff Committee Rankings,19,Northwestern,Big Ten,0
2018,regular,13,Playoff Committee Rankings,20,Syracuse,ACC,0
2018,regular,13,Playoff Committee Rankings,21,Utah State,Mountain West,0
2018,regular,13,Playoff Committee Rankings,22,Texas A&M,SEC,0
2018,regular,13,Playoff Committee Rankings,23,Boise State,Mountain West,0
2018,regular,13,Playoff Committee Rankings,24,Pittsburgh,ACC,0
2018,regular,13,Playoff Committee Rankings,25,Iowa State,Big 12,0
2018,regular,14,AP Top 25,1,Alabama,SEC,1525
2018,regular,14,AP Top 25,2,Clemson,ACC,1458
2018,regular,14,AP Top 25,3,Notre Dame,FBS Independents,1409
2018,regular,14,AP Top 25,4,Georgia,SEC,1336
2018,regular,14,AP Top 25,5,Oklahoma,Big 12,1266
2018,regular,14,AP Top 25,6,Ohio State,Big Ten,1229
2018,regular,14,AP Top 25,7,UCF,American Athletic,1146
2018,regular,14,AP Top 25,8,Michigan,Big Ten,1058
2018,regular,14,AP Top 25,9,Texas,Big 12,959
2018,regular,14,AP Top 25,10,Washington,Pac-12,897
2018,regular,14,AP Top 25,11,Florida,SEC,876
2018,regular,14,AP Top 25,12,LSU,SEC,818
2018,regular,14,AP Top 25,12,Washington State,Pac-12,818
2018,regular,14,AP Top 25,14,Penn State,Big Ten,751
2018,regular,14,AP Top 25,15,West Virginia,Big 12,672
2018,regular,14,AP Top 25,16,Kentucky,SEC,602
2018,regular,14,AP Top 25,17,Utah,Pac-12,536
2018,regular,14,AP Top 25,18,Syracuse,ACC,475
2018,regular,14,AP Top 25,19,Boise State,Mountain West,409
2018,regular,14,AP Top 25,20,Mississippi State,SEC,324
2018,regular,14,AP Top 25,21,Northwestern,Big Ten,322
2018,regular,14,AP Top 25,22,Texas A&M,SEC,283
2018,regular,14,AP Top 25,23,Army,FBS Independents,169
2018,regular,14,AP Top 25,24,Iowa State,Big 12,116
2018,regular,14,AP Top 25,25,Fresno State,Mountain West,102
2018,regular,14,Coaches Poll,1,Alabama,SEC,1599
2018,regular,14,Coaches Poll,2,Clemson,ACC,1536
2018,regular,14,Coaches Poll,3,Notre Dame,FBS Independents,1469
2018,regular,14,Coaches Poll,4,Georgia,SEC,1398
2018,regular,14,Coaches Poll,5,Oklahoma,Big 12,1324
2018,regular,14,Coaches Poll,6,Ohio State,Big Ten,1292
2018,regular,14,Coaches Poll,7,UCF,American Athletic,1200
2018,regular,14,Coaches Poll,8,Michigan,Big Ten,1041
2018,regular,14,Coaches Poll,9,Texas,Big 12,939
2018,regular,14,Coaches Poll,10,Florida,SEC,937
2018,regular,14,Coaches Poll,11,Washington,Pac-12,921
2018,regular,14,Coaches Poll,12,Penn State,Big Ten,889
2018,regular,14,Coaches Poll,13,Washington State,Pac-12,829
2018,regular,14,Coaches Poll,14,LSU,SEC,821
2018,regular,14,Coaches Poll,15,Kentucky,SEC,634
2018,regular,14,Coaches Poll,16,West Virginia,Big 12,621
2018,regular,14,Coaches Poll,17,Utah,Pac-12,610
2018,regular,14,Coaches Poll,18,Syracuse,ACC,499
2018,regular,14,Coaches Poll,19,Mississippi State,SEC,460
2018,regular,14,Coaches Poll,20,Boise State,Mountain West,375
2018,regular,14,Coaches Poll,21,Northwestern,Big Ten,363
2018,regular,14,Coaches Poll,22,Texas A&M,SEC,295
2018,regular,14,Coaches Poll,23,Fresno State,Mountain West,157
2018,regular,14,Coaches Poll,24,Utah State,Mountain West,130
2018,regular,14,Coaches Poll,25,Army,FBS Independents,119
2018,regular,14,Playoff Committee Rankings,1,Alabama,SEC,0
2018,regular,14,Playoff Committee Rankings,2,Clemson,ACC,0
2018,regular,14,Playoff Committee Rankings,3,Notre Dame,FBS Independents,0
2018,regular,14,Playoff Committee Rankings,4,Georgia,SEC,0
2018,regular,14,Playoff Committee Rankings,5,Oklahoma,Big 12,0
2018,regular,14,Playoff Committee Rankings,6,Ohio State,Big Ten,0
2018,regular,14,Playoff Committee Rankings,7,Michigan,Big Ten,0
2018,regular,14,Playoff Committee Rankings,8,UCF,American Athletic,0
2018,regular,14,Playoff Committee Rankings,9,Florida,SEC,0
2018,regular,14,Playoff Committee Rankings,10,LSU,SEC,0
2018,regular,14,Playoff Committee Rankings,11,Washington,Pac-12,0
2018,regular,14,Playoff Committee Rankings,12,Penn State,Big Ten,0
2018,regular,14,Playoff Committee Rankings,13,Washington State,Pac-12,0
2018,regular,14,Playoff Committee Rankings,14,Texas,Big 12,0
2018,regular,14,Playoff Committee Rankings,15,Kentucky,SEC,0
2018,regular,14,Playoff Committee Rankings,16,West Virginia,Big 12,0
2018,regular,14,Playoff Committee Rankings,17,Utah,Pac-12,0
2018,regular,14,Playoff Committee Rankings,18,Mississippi State,SEC,0
2018,regular,14,Playoff Committee Rankings,19,Texas A&M,SEC,0
2018,regular,14,Playoff Committee Rankings,20,Syracuse,ACC,0
2018,regular,14,Playoff Committee Rankings,21,Northwestern,Big Ten,0
2018,regular,14,Playoff Committee Rankings,22,Boise State,Mountain West,0
2018,regular,14,Playoff Committee Rankings,23,Iowa State,Big 12,0
2018,regular,14,Playoff Committee Rankings,24,Missouri,SEC,0
2018,regular,14,Playoff Committee Rankings,25,Fresno State,Mountain West,0
2018,regular,15,AP Top 25,1,Alabama,SEC,1525
2018,regular,15,AP Top 25,2,Clemson,ACC,1460
2018,regular,15,AP Top 25,3,Notre Dame,FBS Independents,1405
2018,regular,15,AP Top 25,4,Oklahoma,Big 12,1327
2018,regular,15,AP Top 25,5,Ohio State,Big Ten,1254
2018,regular,15,AP Top 25,6,Georgia,SEC,1247
2018,regular,15,AP Top 25,7,UCF,American Athletic,1158
2018,regular,15,AP Top 25,8,Michigan,Big Ten,1076
2018,regular,15,AP Top 25,9,Washington,Pac-12,992
2018,regular,15,AP Top 25,10,Florida,SEC,894
2018,regular,15,AP Top 25,11,LSU,SEC,847
2018,regular,15,AP Top 25,12,Washington State,Pac-12,845
2018,regular,15,AP Top 25,13,Penn State,Big Ten,773
2018,regular,15,AP Top 25,14,Texas,Big 12,763
2018,regular,15,AP Top 25,15,West Virginia,Big 12,694
2018,regular,15,AP Top 25,16,Kentucky,SEC,639
2018,regular,15,AP Top 25,17,Syracuse,ACC,516
2018,regular,15,AP Top 25,18,Mississippi State,SEC,375
2018,regular,15,AP Top 25,19,Fresno State,Mountain West,373
2018,regular,15,AP Top 25,20,Utah,Pac-12,362
2018,regular,15,AP Top 25,21,Texas A&M,SEC,359
2018,regular,15,AP Top 25,22,Army,FBS Independents,209
2018,regular,15,AP Top 25,23,Boise State,Mountain West,144
2018,regular,15,AP Top 25,24,Missouri,SEC,133
2018,regular,15,AP Top 25,25,Iowa State,Big 12,110
2018,regular,15,Coaches Poll,1,Alabama,SEC,1598
2018,regular,15,Coaches Poll,2,Clemson,ACC,1538
2018,regular,15,Coaches Poll,3,Notre Dame,FBS Independents,1460
2018,regular,15,Coaches Poll,4,Oklahoma,Big 12,1375
2018,regular,15,Coaches Poll,5,Ohio State,Big Ten,1326
2018,regular,15,Coaches Poll,6,Georgia,SEC,1316
2018,regular,15,Coaches Poll,7,UCF,American Athletic,1218
2018,regular,15,Coaches Poll,8,Michigan,Big Ten,1122
2018,regular,15,Coaches Poll,9,Washington,Pac-12,1046
2018,regular,15,Coaches Poll,10,Florida,SEC,976
2018,regular,15,Coaches Poll,11,LSU,SEC,899
2018,regular,15,Coaches Poll,12,Penn State,Big Ten,889
2018,regular,15,Coaches Poll,13,Washington State,Pac-12,856
2018,regular,15,Coaches Poll,14,Texas,Big 12,776
2018,regular,15,Coaches Poll,15,Kentucky,SEC,696
2018,regular,15,Coaches Poll,16,West Virginia,Big 12,683
2018,regular,15,Coaches Poll,17,Syracuse,ACC,505
2018,regular,15,Coaches Poll,18,Mississippi State,SEC,501
2018,regular,15,Coaches Poll,19,Utah,Pac-12,411
2018,regular,15,Coaches Poll,20,Texas A&M,SEC,388
2018,regular,15,Coaches Poll,21,Fresno State,Mountain West,357
2018,regular,15,Coaches Poll,22,Northwestern,Big Ten,159
2018,regular,15,Coaches Poll,23,Utah State,Mountain West,125
2018,regular,15,Coaches Poll,24,Boise State,Mountain West,122
2018,regular,15,Coaches Poll,25,Army,FBS Independents,114
2018,regular,15,Playoff Committee Rankings,1,Alabama,SEC,0
2018,regular,15,Playoff Committee Rankings,2,Clemson,ACC,0
2018,regular,15,Playoff Committee Rankings,3,Notre Dame,FBS Independents,0
2018,regular,15,Playoff Committee Rankings,4,Oklahoma,Big 12,0
2018,regular,15,Playoff Committee Rankings,5,Georgia,SEC,0
2018,regular,15,Playoff Committee Rankings,6,Ohio State,Big Ten,0
2018,regular,15,Playoff Committee Rankings,7,Michigan,Big Ten,0
2018,regular,15,Playoff Committee Rankings,8,UCF,American Athletic,0
2018,regular,15,Playoff Committee Rankings,9,Washington,Pac-12,0
2018,regular,15,Playoff Committee Rankings,10,Florida,SEC,0
2018,regular,15,Playoff Committee Rankings,11,LSU,SEC,0
2018,regular,15,Playoff Committee Rankings,12,Penn State,Big Ten,0
2018,regular,15,Playoff Committee Rankings,13,Washington State,Pac-12,0
2018,regular,15,Playoff Committee Rankings,14,Kentucky,SEC,0
2018,regular,15,Playoff Committee Rankings,15,Texas,Big 12,0
2018,regular,15,Playoff Committee Rankings,16,West Virginia,Big 12,0
2018,regular,15,Playoff Committee Rankings,17,Utah,Pac-12,0
2018,regular,15,Playoff Committee Rankings,18,Mississippi State,SEC,0
2018,regular,15,Playoff Committee Rankings,19,Texas A&M,SEC,0
2018,regular,15,Playoff Committee Rankings,20,Syracuse,ACC,0
2018,regular,15,Playoff Committee Rankings,21,Fresno State,Mountain West,0
2018,regular,15,Playoff Committee Rankings,22,Northwestern,Big Ten,0
2018,regular,15,Playoff Committee Rankings,23,Missouri,SEC,0
2018,regular,15,Playoff Committee Rankings,24,Iowa State,Big 12,0
2018,regular,15,Playoff Committee Rankings,25,Boise State,Mountain West,0
